,연관키워드,월간검색수_PC,월간검색수_모바일,월평균클릭수_PC,월평균클릭수_모바일,월평균클릭률_PC,월평균클릭률_모바일,월평균노출광고수,경쟁정도
3580,톤업선크림,1690.0,13200.0,2.5,107.5,0.16,0.87,15,3
3701,블루라이트,2500.0,6550.0,1.4,0.7,0.06,0.02,15,3
3800,메이크업베이스,1290.0,10500.0,1.3,45.8,0.11,0.47,15,3
3805,골프볼주머니,1050.0,7700.0,6.9,129.0,0.7,1.82,15,3
3818,골프파우치,4590.0,24800.0,8.9,244.8,0.21,1.07,15,3
3874,선스틱,1310.0,6540.0,5.5,42.5,0.45,0.7,15,3
3923,쿠션,7520.0,44200.0,13.1,383.0,0.19,0.93,15,3
3924,쿠션커버,1830.0,15000.0,8.7,236.8,0.51,1.68,15,3
3925,의자등받이,1800.0,6370.0,12.8,117.5,0.76,1.97,15,3
3926,이불,16700.0,95100.0,196.1,2132.7,1.24,2.42,15,3
3927,좌식쇼파,1810.0,15100.0,9.4,259.1,0.55,1.84,15,3
3928,좌식소파,1280.0,5730.0,4.3,70.8,0.36,1.32,15,3
3930,수입가구,1390.0,4850.0,73.5,295.6,5.57,6.54,15,3
3931,허리베개,1310.0,9770.0,9.3,204.5,0.76,2.21,15,3
3932,등받이쿠션,3910.0,26700.0,13.3,355.4,0.36,1.41,15,3
3934,의자쿠션,1260.0,3020.0,3.7,28.0,0.31,1.0,15,3
3935,의자등받이쿠션,1040.0,2630.0,4.7,23.3,0.48,0.93,15,3
3936,쇼파쿠션,1610.0,15200.0,15.1,306.2,0.98,2.16,15,3
3937,쿠션팩트,1940.0,18600.0,6.9,98.0,0.38,0.57,15,3
3938,침구,2170.0,5980.0,30.5,113.6,1.5,2.04,15,3
3939,세덱,1340.0,6680.0,0.7,1.7,0.06,0.03,6,2
3940,의자허리쿠션,1250.0,2850.0,5.1,37.8,0.44,1.41,15,3
3941,쿠션추천,1810.0,10400.0,2.2,48.1,0.13,0.5,15,3
3943,허리쿠션,2150.0,8310.0,7.1,54.0,0.36,0.68,15,3
3944,쿠션팩트추천,1340.0,15300.0,2.8,115.3,0.22,0.81,15,3
3946,이불세트,3220.0,20300.0,41.5,496.1,1.37,2.62,15,3
3947,침구세트,2120.0,10300.0,33.9,244.6,1.71,2.55,15,3
3951,소파쿠션,1180.0,7570.0,13.6,144.3,1.22,2.07,15,3
3952,스탠드옷걸이,6100.0,35700.0,23.1,388.8,0.4,1.15,15,3
3953,등쿠션,1510.0,10800.0,5.5,88.6,0.39,0.87,15,3
3954,타월,1740.0,6540.0,8.5,70.0,0.52,1.14,15,3
3957,가구,9070.0,26200.0,130.1,633.3,1.52,2.6,15,3
3970,대형쿠션,2230.0,10000.0,6.5,132.8,0.32,1.41,15,3
3975,쇼파베드,2840.0,24500.0,18.3,406.7,0.68,1.79,15,3
3976,1인용쇼파,4890.0,41200.0,66.6,999.7,1.44,2.62,15,3
3998,파우더팩트,1700.0,13700.0,4.9,73.1,0.3,0.58,15,3
4001,등받이의자,1400.0,7110.0,4.7,81.8,0.36,1.23,15,3
4004,소파베드,5110.0,30200.0,25.5,250.9,0.53,0.88,15,3
4010,파운데이션추천,2180.0,15900.0,3.7,91.3,0.18,0.62,15,3
4021,치질방석,1770.0,8350.0,7.3,126.0,0.44,1.61,15,3
