,연관키워드,월간검색수_PC,월간검색수_모바일,월평균클릭수_PC,월평균클릭수_모바일,월평균클릭률_PC,월평균클릭률_모바일,월평균노출광고수,경쟁정도
2203,사무실청소기,1040.0,1040.0,3.3,12.8,0.34,1.3,15,3
2209,테팔무선청소기,1390.0,13100.0,3.1,119.8,0.24,0.98,15,3
2222,산업용청소기,2060.0,3550.0,24.3,89.4,1.24,2.68,15,3
2227,공업용청소기,1460.0,3820.0,15.3,77.2,1.12,2.15,15,3
2242,업소용청소기,4360.0,19500.0,23.0,179.7,0.57,1.0,15,3
2254,샤오미무선청소기,1640.0,6490.0,2.1,57.3,0.14,0.94,15,3
2259,LG코드제로,2840.0,13800.0,2.1,69.5,0.08,0.54,15,3
2270,샤오미청소기,1860.0,9460.0,3.5,12.3,0.2,0.14,15,3
2277,엘지코드제로,1020.0,6330.0,1.1,47.8,0.11,0.81,15,3
2278,A9S,1070.0,4320.0,0.7,2.3,0.08,0.06,15,3
2289,미니청소기,3290.0,15300.0,6.7,132.3,0.22,0.92,15,3
2300,차량용청소기,5790.0,52300.0,17.9,474.5,0.33,0.94,15,3
2433,무선물걸레청소기,1170.0,7130.0,6.4,98.1,0.58,1.49,15,3
2449,유선청소기,4290.0,24000.0,17.8,344.0,0.44,1.53,15,3
2468,키보드청소,3040.0,3560.0,8.2,39.8,0.29,1.2,15,3
2471,물걸레청소기,6700.0,42700.0,30.1,558.2,0.48,1.41,15,3
2480,스팀청소기,6440.0,36500.0,29.9,630.0,0.5,1.86,15,3
2492,삼성무선청소기,3590.0,25200.0,5.5,265.0,0.17,1.12,15,3
2500,프린터,13300.0,26400.0,21.1,17.3,0.17,0.07,15,3
2501,HP프린터,8160.0,6640.0,37.8,30.5,0.49,0.5,15,3
2503,복합기,7440.0,20100.0,39.0,97.0,0.56,0.51,15,3
2504,가정용프린터기,1490.0,5750.0,10.1,91.8,0.73,1.71,15,3
2506,레이저프린터,6930.0,19700.0,10.4,14.7,0.16,0.08,15,3
2507,프린터기,4170.0,12900.0,5.1,10.2,0.13,0.09,15,3
2509,복사기,2220.0,4200.0,16.9,60.6,0.81,1.55,15,3
2510,잉크젯프린터,1660.0,3100.0,2.1,13.4,0.14,0.46,15,3
2512,무한잉크복합기,1980.0,4280.0,18.3,68.8,0.98,1.72,15,3
2514,프린트,5490.0,27200.0,15.3,74.3,0.3,0.3,15,3
2515,프린트기,2640.0,9280.0,11.6,106.0,0.47,1.22,15,3
2516,삼성프린터,12000.0,7800.0,5.9,32.8,0.06,0.45,15,3
2517,팩스,4910.0,8570.0,25.8,43.7,0.56,0.55,15,3
2518,후지제록스,16300.0,1480.0,3.3,4.2,0.03,0.31,15,3
2519,A3프린터,1440.0,2040.0,6.8,30.5,0.51,1.59,15,3
2522,컬러레이저복합기,1010.0,2210.0,2.4,13.1,0.26,0.64,15,3
2526,캐논복합기,3600.0,4590.0,9.7,20.5,0.29,0.48,15,3
2528,삼성프린터기,1560.0,3130.0,3.0,27.2,0.21,0.93,15,3
2541,삼성레이저프린터,2320.0,6140.0,2.3,40.0,0.11,0.7,15,3
2542,캐논프린터,25000.0,14200.0,7.6,70.8,0.04,0.54,15,3
2543,HP복합기,1330.0,1800.0,5.9,13.7,0.47,0.81,15,3
2649,제록스,5470.0,2210.0,3.1,8.2,0.06,0.4,15,3
2654,HP8710,1670.0,1410.0,2.7,19.3,0.18,1.47,15,3
2689,포토프린터,5480.0,25000.0,11.3,183.3,0.22,0.78,15,3
2702,캐논,42400.0,39400.0,2.7,14.7,0.01,0.04,15,3
2706,EPSON프린터,2180.0,2020.0,2.1,8.5,0.11,0.45,15,3
2709,교세라,4240.0,3390.0,1.9,2.0,0.05,0.07,15,3
2749,프린터잉크,1490.0,4010.0,15.8,50.7,1.15,1.35,15,3
2831,컬러레이저프린터,1240.0,4090.0,2.5,17.4,0.22,0.46,15,3
2894,문서파쇄기,3720.0,5280.0,31.5,85.8,0.9,1.73,15,3
2912,레이저복합기,1860.0,9020.0,4.9,10.4,0.28,0.14,15,3
3057,엡손프린터,4470.0,4060.0,3.5,22.9,0.09,0.61,15,3
3061,BROTHER프린터,2410.0,1400.0,0.8,0.0,0.04,0.0,15,3
3141,FAX,1110.0,2190.0,1.1,3.8,0.11,0.19,15,3
3145,무한잉크,1420.0,2620.0,10.4,20.0,0.79,0.81,15,3
3186,캐논포토프린터,2760.0,14600.0,2.5,49.1,0.1,0.36,15,3
3188,HP7740,1950.0,1700.0,10.7,35.5,0.59,2.23,15,3
3198,엡손,9940.0,4010.0,0.9,0.0,0.02,0.0,15,3
3206,HP,17600.0,10900.0,2.6,1.3,0.02,0.02,15,3
3208,삼성레이저복합기,1500.0,3630.0,1.5,16.0,0.11,0.47,15,3
3233,온풍기,28700.0,119300.0,116.3,877.1,0.43,0.77,15,3
3234,전기온풍기,9980.0,28700.0,71.1,441.3,0.74,1.6,15,3
3235,미니온풍기,8870.0,22600.0,16.7,310.5,0.2,1.43,15,3
3236,난방기,4420.0,11200.0,33.2,181.8,0.79,1.71,15,3
3237,비츠조명,10800.0,30600.0,44.7,599.8,0.44,2.1,8,2
3238,온수매트,35100.0,244600.0,222.4,3399.2,0.68,1.5,15,3
3239,전기장판,39500.0,229400.0,215.5,3095.6,0.58,1.45,15,3
3240,전기히터,17600.0,71500.0,96.7,649.0,0.57,0.95,15,3
3241,라디에이터,22200.0,82300.0,104.1,1229.2,0.49,1.57,15,3
3242,미니히터,4080.0,11400.0,12.7,101.9,0.33,0.93,15,3
3244,냉난방기,6690.0,30700.0,56.2,256.5,0.89,0.88,15,3
3247,전기열풍기,1320.0,3460.0,20.3,107.4,1.63,3.23,15,3
3248,칫솔살균기,10200.0,67400.0,32.4,593.5,0.34,0.93,15,3
3249,전기난로,16000.0,70600.0,165.6,1495.1,1.07,2.22,15,3
3250,사무실온풍기,3760.0,7640.0,25.5,104.0,0.71,1.43,15,3
3251,가정용온풍기,7360.0,48300.0,52.4,880.8,0.76,1.89,15,3
3253,머그워머,2630.0,7580.0,1.8,6.2,0.08,0.09,15,3
3254,인덕션,18200.0,100500.0,76.5,1383.4,0.45,1.47,15,3
3255,전기난방기,1140.0,9750.0,21.0,149.3,1.92,1.56,15,3
3257,스탠드조명,5880.0,26800.0,43.0,373.1,0.78,1.49,15,3
3258,조명쇼핑몰,1260.0,5080.0,68.7,391.9,5.74,8.39,15,3
3263,전기매트,18200.0,134700.0,113.9,1877.7,0.67,1.5,15,3
3264,무드등,11400.0,70100.0,30.8,329.8,0.29,0.5,15,3
3265,식탁조명,2330.0,14300.0,41.1,451.0,1.87,3.4,15,3
3267,열풍기,6790.0,15300.0,61.3,252.1,0.95,1.73,15,3
3273,캠핑용히터,1130.0,5790.0,8.6,112.1,0.8,2.07,15,3
3275,식탁등,4940.0,31300.0,65.8,886.7,1.42,3.03,15,3
3276,컵워머,1920.0,5020.0,2.5,21.5,0.14,0.45,15,3
3277,발난로,15700.0,29400.0,32.4,176.0,0.22,0.62,15,3
3278,사무실발히터,1820.0,2900.0,8.3,24.0,0.48,0.86,15,3
3280,장스탠드,2680.0,12100.0,28.3,244.3,1.12,2.15,15,3
3281,원적외선히터,1470.0,3870.0,20.3,101.8,1.44,2.73,15,3
3284,캠핑용온풍기,1050.0,5120.0,3.5,79.2,0.35,1.65,15,3
3286,화장실온풍기,1630.0,9710.0,7.3,144.7,0.47,1.57,15,3
3287,히터,8730.0,28700.0,20.3,123.5,0.25,0.46,15,3
3289,욕실온풍기,2560.0,12000.0,18.6,335.2,0.77,2.93,15,3
3291,캠핑온풍기,2470.0,13800.0,10.3,183.6,0.44,1.41,15,3
3292,센서등,7050.0,27300.0,27.1,219.0,0.41,0.86,15,3
3293,욕실청소기,2100.0,10800.0,1.8,56.3,0.09,0.54,15,3
3295,냉온풍기,2920.0,10800.0,24.3,198.4,0.88,1.94,15,3
3297,거실조명,1700.0,8380.0,21.5,195.3,1.34,2.5,15,3
3298,에어프라이어추천,2780.0,13900.0,13.9,236.5,0.53,1.81,15,3
3299,식기건조기,3650.0,20300.0,17.0,293.3,0.5,1.54,15,3
3300,온열매트,7930.0,71600.0,58.7,598.1,0.79,0.87,15,3
3301,LED등,9110.0,44400.0,56.1,531.4,0.66,1.29,15,3
3302,1인용전기장판,3570.0,26900.0,14.9,358.0,0.45,1.41,15,3
3303,거실LED등,1880.0,14500.0,26.5,403.5,1.49,2.99,15,3
3304,블루투스이어폰,21400.0,97600.0,60.9,1127.0,0.3,1.25,15,3
3309,할로겐램프,1540.0,3990.0,9.6,39.8,0.66,1.08,15,3
