,연관키워드,월간검색수_PC,월간검색수_모바일,월평균클릭수_PC,월평균클릭수_모바일,월평균클릭률_PC,월평균클릭률_모바일,월평균노출광고수,경쟁정도
5006,LED주방등,2150.0,9700.0,14.4,154.2,0.71,1.7,15,3
5007,간접조명,2780.0,10000.0,8.4,129.1,0.32,1.38,15,3
5008,거실등,4310.0,21200.0,60.6,586.7,1.48,2.97,15,3
5009,드라이기,8670.0,64700.0,25.3,894.8,0.31,1.47,15,3
5010,멀티쿠커,4180.0,27200.0,10.9,380.8,0.28,1.53,15,3
5011,멀티탭,30400.0,90900.0,83.1,779.9,0.29,0.91,15,3
5012,미니빔프로젝터,2050.0,9450.0,4.9,80.1,0.25,0.9,15,3
5013,믹서기추천,1310.0,12100.0,14.7,358.9,1.17,3.08,15,3
5014,발목보호대,5630.0,44800.0,33.5,838.3,0.63,2.0,15,3
5015,스팀청소기,6440.0,36500.0,29.9,630.0,0.5,1.86,15,3
5018,오븐,6340.0,33200.0,14.7,266.5,0.25,0.85,15,3
5019,LED전등,4110.0,11200.0,13.4,98.0,0.35,0.94,15,3
5020,히터,8730.0,28700.0,20.3,123.5,0.25,0.46,15,3
5021,무선청소기추천,3160.0,16200.0,20.1,289.6,0.67,1.91,15,3
5022,국산LED거실등,1090.0,7910.0,28.7,309.2,2.75,4.19,15,3
5023,유닉스헤어드라이기,1660.0,14400.0,3.9,142.3,0.26,1.05,15,3
5024,전기포트,8500.0,51100.0,19.2,544.5,0.24,1.13,15,3
5025,로봇물걸레청소기,1690.0,15400.0,16.0,397.2,1.0,2.72,15,3
5026,헤어드라이기추천,1510.0,7210.0,9.2,225.6,0.68,3.35,15,3
5027,천연가습기,4780.0,31400.0,19.9,810.2,0.44,2.67,15,3
5028,미니믹서기,1130.0,9020.0,5.7,181.5,0.54,2.15,15,3
5029,LED형광등,4460.0,12300.0,29.9,131.8,0.71,1.15,15,3
5030,전기요,12600.0,101800.0,66.4,1138.1,0.56,1.19,15,3
5031,전기온풍기,9980.0,28700.0,71.1,441.3,0.74,1.6,15,3
5032,믹서기,7970.0,57000.0,26.8,655.5,0.36,1.22,15,3
5033,LED모듈,8660.0,38500.0,36.7,186.3,0.46,0.51,15,3
5034,테팔믹서기,1090.0,11200.0,4.2,218.7,0.41,2.07,15,3
5037,미니건조기,5990.0,43300.0,27.9,426.0,0.5,1.03,15,3
5038,스팀다리미,9500.0,76500.0,22.3,779.8,0.25,1.1,15,3
5043,전기오븐,1420.0,5550.0,5.3,94.8,0.4,1.82,15,3
5044,철제선반,9360.0,98100.0,105.7,966.2,1.19,1.02,15,3
5045,전자레인지선반,2740.0,19400.0,12.8,226.1,0.5,1.23,15,3
5046,앵글,7040.0,16900.0,87.7,385.5,1.33,2.44,15,3
5047,선반,19900.0,133300.0,84.1,880.4,0.45,0.69,15,3
5048,앵글선반,2680.0,10200.0,49.5,277.7,1.93,2.91,15,3
5049,수납장,15100.0,74400.0,62.9,876.5,0.45,1.26,15,3
5050,조립식선반,2250.0,16700.0,31.8,168.9,1.49,1.05,15,3
5051,중량랙,1540.0,1750.0,45.5,55.0,3.11,3.28,15,3
5052,경량랙,2050.0,1610.0,50.8,58.4,2.6,3.93,15,3
5059,수납선반,2280.0,17100.0,13.8,184.0,0.65,1.13,15,3
5061,앵글규격,1220.0,1210.0,12.7,41.8,1.09,3.68,15,3
5063,거실선반,1390.0,9450.0,21.6,205.5,1.66,2.35,15,3
5065,랙,2910.0,4550.0,18.9,48.7,0.69,1.16,15,3
5070,주방선반,4440.0,21300.0,28.7,345.3,0.69,1.74,15,3
5073,선반장,1540.0,6090.0,9.9,100.5,0.7,1.79,15,3
5082,전자렌지선반,1060.0,6390.0,6.9,130.4,0.69,2.18,15,3
5086,키친타올걸이,1300.0,9140.0,5.9,130.3,0.49,1.51,15,3
5087,베란다수납장,1170.0,8460.0,13.3,178.2,1.19,2.27,15,3
5091,벽선반,6930.0,31400.0,27.0,265.5,0.42,0.9,15,3
5100,철제수납장,1950.0,18200.0,13.9,140.4,0.76,0.8,15,3
5101,수납,2890.0,7140.0,2.7,6.1,0.1,0.1,15,3
5112,바치다,1590.0,5490.0,6.0,3.0,0.67,0.12,1,2
5115,받치다,2030.0,6070.0,0.0,2.6,0.0,0.05,1,2
5131,스피드랙선반,1070.0,12600.0,8.7,105.0,0.87,0.86,15,3
5150,RACK,3630.0,6100.0,5.7,9.9,0.17,0.18,15,3
5184,진열대,2310.0,5600.0,23.1,101.8,1.07,1.96,15,3
5193,틈새수납장,5620.0,40000.0,30.9,714.1,0.58,1.91,15,3
5194,세탁기선반,1220.0,6650.0,9.7,83.4,0.83,1.36,15,3
5244,베란다선반,1830.0,15100.0,15.4,228.2,0.9,1.61,15,3
5249,조립식창고,3750.0,19300.0,43.7,504.7,1.23,2.81,15,3
5266,3단선반,1580.0,7490.0,2.3,93.6,0.16,1.34,15,3
5303,고릴라렉,1070.0,4500.0,5.3,53.8,0.52,1.24,15,3
5353,이동식선반,1320.0,5900.0,6.1,67.5,0.5,1.21,15,3
5363,틈새선반,1760.0,10100.0,5.4,67.4,0.33,0.71,15,3
5432,세탁실선반,1050.0,6850.0,7.2,93.0,0.74,1.49,15,3
5464,LACK,3290.0,10700.0,0.7,1.0,0.03,0.01,15,3
5479,2단선반,1580.0,6700.0,4.7,57.0,0.32,0.92,15,3
5486,ANGLE,1890.0,4180.0,1.5,1.9,0.09,0.05,15,3
5501,파렛트랙,2010.0,1780.0,42.2,65.4,2.23,3.94,15,3
5510,철제행거,1200.0,5790.0,15.7,113.8,1.36,2.09,15,3
5558,조립,1570.0,2270.0,2.5,1.5,0.18,0.07,15,3
5577,무타공선반,1550.0,5580.0,1.3,43.3,0.09,0.83,15,3
5590,캠핑선반,2550.0,14900.0,4.1,164.3,0.17,1.18,15,3
5619,코너선반,1410.0,5920.0,6.6,54.3,0.5,0.99,15,3
5637,벽걸이선반,1980.0,8590.0,13.7,136.8,0.74,1.71,15,3
5648,브라켓,7860.0,14900.0,9.4,54.1,0.13,0.39,15,3
5777,철망,3700.0,9760.0,67.0,257.6,1.91,2.81,15,3
5781,무지주선반,1430.0,4060.0,8.5,75.5,0.63,2.0,15,3
5783,나무선반,1400.0,5990.0,8.7,69.0,0.66,1.23,15,3
5785,원목선반,1860.0,11200.0,12.7,108.8,0.72,1.02,15,3
5810,거실수납장,1420.0,12400.0,14.9,199.3,1.11,1.73,15,3
5812,거실장,7760.0,56100.0,90.7,1276.7,1.24,2.41,15,3
5818,거실책장,1060.0,6580.0,11.6,113.3,1.15,1.83,15,3
5834,이동식트롤리,1320.0,14100.0,6.5,125.8,0.52,0.94,15,3
5874,서재인테리어,1620.0,4610.0,10.6,46.6,0.7,1.08,15,3
5877,KF94마스크,10400.0,66900.0,43.1,1121.4,0.44,1.78,15,3
