,연관키워드,월간검색수_PC,월간검색수_모바일,월평균클릭수_PC,월평균클릭수_모바일,월평균클릭률_PC,월평균클릭률_모바일,월평균노출광고수,경쟁정도
2609,감말랭이,3960.0,28500.0,8.7,195.8,0.23,0.71,15,3
2626,대파,2230.0,10800.0,1.1,50.3,0.06,0.5,15,3
2627,깻잎,4460.0,36900.0,2.1,166.9,0.06,0.48,15,3
2629,아침간편식,1330.0,9730.0,6.0,64.0,0.47,0.7,15,3
2632,명엽채,1730.0,7170.0,0.9,0.3,0.06,0.01,14,3
2668,고시히카리,1680.0,7150.0,1.8,26.0,0.12,0.4,15,3
2675,김밥재료,1800.0,15800.0,3.6,49.7,0.22,0.34,15,3
2684,발아현미,1010.0,7170.0,2.7,62.0,0.28,0.93,15,3
2688,야채채소,1280.0,4070.0,0.4,19.3,0.04,0.52,13,2
2696,꽈배기,4200.0,48700.0,8.7,75.6,0.22,0.17,15,3
2703,절임배추20KG양념,1540.0,19900.0,7.8,256.9,0.52,1.32,15,3
2713,시금치요리,1190.0,12600.0,0.2,1.3,0.02,0.02,9,2
2714,닭개장,2320.0,15000.0,0.7,1.8,0.04,0.02,14,3
2716,달래,1880.0,10600.0,2.2,34.8,0.13,0.35,15,3
2718,절임배추10KG,1880.0,16800.0,19.0,416.7,1.04,2.57,15,3
2724,송화버섯,1400.0,18100.0,3.7,251.8,0.29,1.53,15,3
2730,구기자,5770.0,43400.0,19.7,661.3,0.36,1.61,15,3
2734,미원,4370.0,22700.0,3.9,180.2,0.1,0.85,15,3
2747,스승의날,1900.0,8870.0,0.4,3.3,0.03,0.04,15,3
2756,김장,7940.0,32200.0,7.1,8.0,0.1,0.03,13,2
2758,크랩,1090.0,5090.0,0.3,1.6,0.04,0.04,15,3
2759,시금치무침,2910.0,94500.0,1.8,4.3,0.07,0.01,12,2
2763,김장재료,1770.0,10900.0,8.1,167.4,0.47,1.55,15,3
2770,흑미,1170.0,6660.0,1.8,12.9,0.17,0.21,15,3
2785,과메기,33900.0,172600.0,169.6,1778.1,0.51,1.06,15,3
2786,구룡포과메기,2950.0,17900.0,42.1,881.4,1.46,5.02,15,3
2794,산지직송,1170.0,5020.0,4.3,59.3,0.39,1.25,15,3
2803,겨울제철음식,1090.0,2840.0,0.1,1.7,0.01,0.07,13,2
2811,과메기철,3490.0,23200.0,5.7,9.0,0.17,0.05,15,3
2876,12월제철음식,1310.0,2010.0,0.1,2.0,0.02,0.11,14,3
2877,11월제철음식,12100.0,48700.0,2.4,7.3,0.02,0.02,9,2
2878,11월제철해산물,1240.0,4400.0,0.3,2.0,0.03,0.05,3,3
