,키워드 ID,상태,키워드,키워드 속성,입찰가 유형,입찰가,품질지수,노출수,클릭수,클릭률(%),"평균클릭비용(VAT포함,원)","총비용(VAT포함,원)",노출가능 광고개수(PC),키워드 검색수,검색 상단 노출율(%)
42,nkw-a001-01-000004934231083,중지 : 키워드 검토중,일루미네이션,,키워드,890.0,4.0,0,0,0,0,0,15.0,,0.0
43,nkw-a001-01-000004934231099,중지 : 키워드 검토중,자작나무트리,,키워드,670.0,4.0,0,0,0,0,0,15.0,,0.0
44,nkw-a001-01-000004934231082,중지 : 키워드 검토중,작업등,,키워드,1960.0,4.0,0,0,0,0,0,15.0,,0.0
45,nkw-a001-01-000004934231133,중지 : 키워드 검토중,전기레인지,,키워드,4830.0,4.0,0,0,0,0,0,15.0,,0.0
46,nkw-a001-01-000004934231137,중지 : 키워드 검토중,조명쇼핑몰,,키워드,5230.0,4.0,0,0,0,0,0,15.0,,0.0
47,nkw-a001-01-000004934231129,중지 : 키워드 검토중,중역의자,,키워드,13960.0,4.0,0,0,0,0,0,15.0,,0.0
48,nkw-a001-01-000004934231087,중지 : 키워드 검토중,지네전구,,키워드,540.0,4.0,0,0,0,0,0,15.0,,0.0
49,nkw-a001-01-000004934231131,중지 : 키워드 검토중,칫솔살균기,,키워드,8000.0,4.0,0,0,0,0,0,15.0,,0.0
50,nkw-a001-01-000004934231090,중지 : 키워드 검토중,콘텐츠,,키워드,4030.0,4.0,0,0,0,0,0,15.0,,0.0
51,nkw-a001-01-000004934231070,중지 : 키워드 검토중,크리스마스가랜드,,키워드,950.0,4.0,0,0,0,0,0,15.0,,0.0
52,nkw-a001-01-000004934231102,중지 : 키워드 검토중,크리스마스리본,,키워드,720.0,4.0,0,0,0,0,0,15.0,,0.0
53,nkw-a001-01-000004934231103,중지 : 키워드 검토중,크리스마스리스,,키워드,920.0,4.0,0,0,0,0,0,15.0,,0.0
54,nkw-a001-01-000004934231117,중지 : 키워드 검토중,크리스마스리스만들기,,키워드,700.0,4.0,0,0,0,0,0,15.0,,0.0
55,nkw-a001-01-000004934231101,중지 : 키워드 검토중,크리스마스만들기,,키워드,2350.0,4.0,0,0,0,0,0,15.0,,0.0
56,nkw-a001-01-000004934231105,중지 : 키워드 검토중,크리스마스머리띠,,키워드,900.0,4.0,0,0,0,0,0,15.0,,0.0
57,nkw-a001-01-000004934231088,중지 : 키워드 검토중,크리스마스무드등,,키워드,750.0,4.0,0,0,0,0,0,15.0,,0.0
58,nkw-a001-01-000004934231050,중지 : 키워드 검토중,크리스마스미니트리,,키워드,800.0,4.0,0,0,0,0,0,15.0,,0.0
59,nkw-a001-01-000004934231057,중지 : 키워드 검토중,크리스마스벽트리,,키워드,1270.0,4.0,0,0,0,0,0,15.0,,0.0
60,nkw-a001-01-000004934231093,중지 : 키워드 검토중,크리스마스선물,,키워드,3320.0,4.0,0,0,0,0,0,15.0,,0.0
61,nkw-a001-01-000004934231110,중지 : 키워드 검토중,크리스마스소품,,키워드,940.0,4.0,0,0,0,0,0,15.0,,0.0
62,nkw-a001-01-000004934231107,중지 : 키워드 검토중,크리스마스스노우볼,,키워드,560.0,4.0,0,0,0,0,0,15.0,,0.0
63,nkw-a001-01-000004934231086,중지 : 키워드 검토중,크리스마스스티커,,키워드,1210.0,4.0,0,0,0,0,0,15.0,,0.0
64,nkw-a001-01-000004934231114,중지 : 키워드 검토중,크리스마스식탁보,,키워드,720.0,4.0,0,0,0,0,0,15.0,,0.0
65,nkw-a001-01-000004934231071,중지 : 키워드 검토중,크리스마스양말,,키워드,880.0,4.0,0,0,0,0,0,15.0,,0.0
66,nkw-a001-01-000004934231051,중지 : 키워드 검토중,크리스마스오너먼트,,키워드,630.0,4.0,0,0,0,0,0,15.0,,0.0
67,nkw-a001-01-000004934231062,중지 : 키워드 검토중,크리스마스용품,,키워드,1050.0,4.0,0,0,0,0,0,15.0,,0.0
68,nkw-a001-01-000004934231112,중지 : 키워드 검토중,크리스마스이벤트,,키워드,1930.0,4.0,0,0,0,0,0,15.0,,0.0
69,nkw-a001-01-000004934231074,중지 : 키워드 검토중,크리스마스인테리어,,키워드,2510.0,4.0,0,0,0,0,0,15.0,,0.0
70,nkw-a001-01-000004934231043,중지 : 키워드 검토중,크리스마스장식,,키워드,1450.0,4.0,0,0,0,0,0,15.0,,0.0
71,nkw-a001-01-000004934231077,중지 : 키워드 검토중,크리스마스장식품,,키워드,640.0,4.0,0,0,0,0,0,15.0,,0.0
72,nkw-a001-01-000004934231058,중지 : 키워드 검토중,크리스마스전구,,키워드,3760.0,4.0,0,0,0,0,0,15.0,,0.0
73,nkw-a001-01-000004934231059,중지 : 키워드 검토중,크리스마스조명,,키워드,2300.0,4.0,0,0,0,0,0,15.0,,0.0
74,nkw-a001-01-000004934231095,중지 : 키워드 검토중,크리스마스축제,,키워드,640.0,4.0,0,0,0,0,0,15.0,,0.0
75,nkw-a001-01-000004934231098,중지 : 키워드 검토중,크리스마스캔들,,키워드,550.0,4.0,0,0,0,0,0,15.0,,0.0
76,nkw-a001-01-000004934231111,중지 : 키워드 검토중,크리스마스테이블보,,키워드,670.0,4.0,0,0,0,0,0,15.0,,0.0
77,nkw-a001-01-000004934231042,중지 : 키워드 검토중,크리스마스트리,,키워드,1770.0,4.0,0,0,0,0,0,15.0,,0.0
78,nkw-a001-01-000004934231081,중지 : 키워드 검토중,크리스마스트리180,,키워드,520.0,4.0,0,0,0,0,0,15.0,,0.0
79,nkw-a001-01-000004934231065,중지 : 키워드 검토중,크리스마스트리나무,,키워드,820.0,4.0,0,0,0,0,0,15.0,,0.0
80,nkw-a001-01-000004934231045,중지 : 키워드 검토중,크리스마스트리대여,,키워드,1150.0,4.0,0,0,0,0,0,15.0,,0.0
81,nkw-a001-01-000004934231049,중지 : 키워드 검토중,크리스마스트리오너먼트,,키워드,550.0,4.0,0,0,0,0,0,15.0,,0.0
82,nkw-a001-01-000004934231046,중지 : 키워드 검토중,크리스마스트리장식,,키워드,2030.0,4.0,0,0,0,0,0,15.0,,0.0
83,nkw-a001-01-000004934231060,중지 : 키워드 검토중,크리스마스트리전구,,키워드,2070.0,4.0,0,0,0,0,0,15.0,,0.0
84,nkw-a001-01-000004934231113,중지 : 키워드 검토중,크리스마스파티,,키워드,1800.0,4.0,0,0,0,0,0,15.0,,0.0
85,nkw-a001-01-000004934231100,중지 : 키워드 검토중,크리스마스파티용품,,키워드,670.0,4.0,0,0,0,0,0,15.0,,0.0
86,nkw-a001-01-000004934231080,중지 : 키워드 검토중,크리스마스포스터,,키워드,1210.0,4.0,0,0,0,0,0,15.0,,0.0
87,nkw-a001-01-000004934231118,중지 : 키워드 검토중,크리스마스포장지,,키워드,900.0,4.0,0,0,0,0,0,15.0,,0.0
88,nkw-a001-01-000004934231063,중지 : 키워드 검토중,크리스마스포토존,,키워드,1560.0,4.0,0,0,0,0,0,15.0,,0.0
89,nkw-a001-01-000004934231108,중지 : 키워드 검토중,크리스마스풍선,,키워드,840.0,4.0,0,0,0,0,0,15.0,,0.0
90,nkw-a001-01-000004934231096,중지 : 키워드 검토중,크리스마스행사,,키워드,1480.0,4.0,0,0,0,0,0,15.0,,0.0
91,nkw-a001-01-000004934231115,중지 : 키워드 검토중,크리스마스홈파티,,키워드,770.0,4.0,0,0,0,0,0,15.0,,0.0
92,nkw-a001-01-000004934231064,중지 : 키워드 검토중,태극기,,키워드,2720.0,4.0,0,0,0,0,0,15.0,,0.0
93,nkw-a001-01-000004934231056,중지 : 키워드 검토중,트리오너먼트,,키워드,600.0,4.0,0,0,0,0,0,15.0,,0.0
94,nkw-a001-01-000004934231053,중지 : 키워드 검토중,트리장식,,키워드,1000.0,4.0,0,0,0,0,0,15.0,,0.0
95,nkw-a001-01-000004934231072,중지 : 키워드 검토중,트리전구,,키워드,2800.0,4.0,0,0,0,0,0,15.0,,0.0
96,nkw-a001-01-000004934231116,중지 : 키워드 검토중,파티용품,,키워드,1430.0,4.0,0,0,0,0,0,15.0,,0.0
97,nkw-a001-01-000004934231109,중지 : 키워드 검토중,페브릭,,키워드,460.0,4.0,0,0,0,0,0,15.0,,0.0
98,nkw-a001-01-000004934231132,중지 : 키워드 검토중,편한의자,,키워드,1940.0,4.0,0,0,0,0,0,15.0,,0.0
99,nkw-a001-01-000004934231055,중지 : 키워드 검토중,한글날,,키워드,200.0,4.0,0,0,0,0,0,15.0,,0.0
100,nkw-a001-01-000004934231078,중지 : 키워드 검토중,할로윈데이,,키워드,980.0,4.0,0,0,0,0,0,15.0,,0.0
89,nkw-a001-01-000004934182060,중지 : 키워드 검토중,퀄팅패딩,,기본,70.0,4.0,0,0,0,0,0,15.0,,0.0
90,nkw-a001-01-000004934182037,중지 : 키워드 검토중,퀼팅패딩,,기본,70.0,4.0,0,0,0,0,0,15.0,,0.0
91,nkw-a001-01-000004934182057,중지 : 키워드 검토중,크롭패딩,,기본,70.0,4.0,0,0,0,0,0,15.0,,0.0
92,nkw-a001-01-000004934182119,중지 : 키워드 검토중,키즈경량패딩,,기본,70.0,4.0,0,0,0,0,0,15.0,,0.0
93,nkw-a001-01-000004934182068,중지 : 키워드 검토중,파카,,기본,70.0,4.0,0,0,0,0,0,15.0,,0.0
94,nkw-a001-01-000004934182049,중지 : 키워드 검토중,패딩베스트,,기본,70.0,4.0,0,0,0,0,0,15.0,,0.0
95,nkw-a001-01-000004934182022,중지 : 키워드 검토중,패딩브랜드,,기본,70.0,4.0,0,0,0,0,0,15.0,,0.0
96,nkw-a001-01-000004934182087,중지 : 키워드 검토중,패딩자켓,,기본,70.0,4.0,0,0,0,0,0,15.0,,0.0
97,nkw-a001-01-000004934182070,중지 : 키워드 검토중,패딩점퍼,,기본,70.0,4.0,0,0,0,0,0,15.0,,0.0
98,nkw-a001-01-000004934182059,중지 : 키워드 검토중,푸퍼,,기본,70.0,4.0,0,0,0,0,0,3.0,,0.0
99,nkw-a001-01-000004934182058,중지 : 키워드 검토중,푸퍼패딩,,기본,70.0,4.0,0,0,0,0,0,15.0,,0.0
100,nkw-a001-01-000004934182073,중지 : 키워드 검토중,후드패딩,,기본,70.0,4.0,0,0,0,0,0,15.0,,0.0
1,nkw-a001-01-000004934225568,중지 : 키워드 검토중,94마스크,,키워드,2400.0,4.0,0,0,0,0,0,15.0,,0.0
2,nkw-a001-01-000004934225605,중지 : 키워드 검토중,DHA,,키워드,1860.0,4.0,0,0,0,0,0,15.0,,0.0
3,nkw-a001-01-000004934225607,중지 : 키워드 검토중,EPA,,키워드,2330.0,4.0,0,0,0,0,0,15.0,,0.0
4,nkw-a001-01-000004934225559,중지 : 키워드 검토중,KF94,,키워드,5460.0,4.0,0,0,0,0,0,15.0,,0.0
5,nkw-a001-01-000004934225552,중지 : 키워드 검토중,KF94마스크,,키워드,8130.0,4.0,0,0,0,0,0,15.0,,0.0
6,nkw-a001-01-000004934225586,중지 : 키워드 검토중,MASK,,키워드,840.0,4.0,0,0,0,0,0,15.0,,0.0
7,nkw-a001-01-000004934225596,중지 : 키워드 검토중,RTG오메가3,,키워드,5490.0,4.0,0,0,0,0,0,15.0,,0.0
8,nkw-a001-01-000004934225558,중지 : 키워드 검토중,SD바이오센서,,키워드,1700.0,4.0,0,0,0,0,0,15.0,,0.0
9,nkw-a001-01-000004934225621,중지 : 키워드 검토중,고콜레스테롤혈증,,키워드,880.0,4.0,0,0,0,0,0,15.0,,0.0
10,nkw-a001-01-000004934225544,중지 : 키워드 검토중,꼬부기,,키워드,300.0,4.0,0,0,0,0,0,15.0,,0.0
11,nkw-a001-01-000004934225603,중지 : 키워드 검토중,나우푸드오메가3,,키워드,590.0,4.0,0,0,0,0,0,15.0,,0.0
12,nkw-a001-01-000004934225602,중지 : 키워드 검토중,노르딕오메가3,,키워드,1570.0,4.0,0,0,0,0,0,15.0,,0.0
13,nkw-a001-01-000004934225583,중지 : 키워드 검토중,눈건강,,키워드,7810.0,4.0,0,0,0,0,0,15.0,,0.0
14,nkw-a001-01-000004934225581,중지 : 키워드 검토중,눈마사지,,키워드,1600.0,4.0,0,0,0,0,0,15.0,,0.0
15,nkw-a001-01-000004934225575,중지 : 키워드 검토중,눈마사지기,,키워드,2050.0,4.0,0,0,0,0,0,15.0,,0.0
16,nkw-a001-01-000004934225579,중지 : 키워드 검토중,눈안마기,,키워드,2000.0,4.0,0,0,0,0,0,15.0,,0.0
17,nkw-a001-01-000004934225580,중지 : 키워드 검토중,눈찜질,,키워드,1980.0,4.0,0,0,0,0,0,15.0,,0.0
18,nkw-a001-01-000004934225582,중지 : 키워드 검토중,눈찜질팩,,키워드,1510.0,4.0,0,0,0,0,0,15.0,,0.0
19,nkw-a001-01-000004934225578,중지 : 키워드 검토중,눈충혈,,키워드,4230.0,4.0,0,0,0,0,0,15.0,,0.0
20,nkw-a001-01-000004934225556,중지 : 키워드 검토중,덴탈마스크,,키워드,4700.0,4.0,0,0,0,0,0,15.0,,0.0
21,nkw-a001-01-000004934225549,중지 : 키워드 검토중,리자몽,,키워드,460.0,4.0,0,0,0,0,0,15.0,,0.0
22,nkw-a001-01-000004934225588,중지 : 키워드 검토중,마스크착용,,키워드,850.0,4.0,0,0,0,0,0,15.0,,0.0
23,nkw-a001-01-000004934225576,중지 : 키워드 검토중,마스크추천,,키워드,2540.0,4.0,0,0,0,0,0,15.0,,0.0
24,nkw-a001-01-000004934225585,중지 : 키워드 검토중,면마스크,,키워드,2400.0,4.0,0,0,0,0,0,15.0,,0.0
25,nkw-a001-01-000004934225538,중지 : 키워드 검토중,문구류,,키워드,3710.0,4.0,0,0,0,0,0,15.0,,0.0
26,nkw-a001-01-000004934225574,중지 : 키워드 검토중,방진마스크,,키워드,2730.0,4.0,0,0,0,0,0,15.0,,0.0
27,nkw-a001-01-000004934225565,중지 : 키워드 검토중,블루본,,키워드,810.0,4.0,0,0,0,0,0,15.0,,0.0
28,nkw-a001-01-000004934225566,중지 : 키워드 검토중,빅사이즈,,키워드,2870.0,4.0,0,0,0,0,0,15.0,,0.0
29,nkw-a001-01-000004934225584,중지 : 키워드 검토중,빨아쓰는마스크,,키워드,2000.0,4.0,0,0,0,0,0,15.0,,0.0
30,nkw-a001-01-000004934225589,중지 : 키워드 검토중,산소마스크,,키워드,1160.0,4.0,0,0,0,0,0,15.0,,0.0
31,nkw-a001-01-000004934225569,중지 : 키워드 검토중,새부리마스크,,키워드,3160.0,4.0,0,0,0,0,0,15.0,,0.0
32,nkw-a001-01-000004934225554,중지 : 키워드 검토중,소형마스크,,키워드,2290.0,4.0,0,0,0,0,0,15.0,,0.0
33,nkw-a001-01-000004934225635,중지 : 키워드 검토중,소화잘되는음식,,키워드,2960.0,4.0,0,0,0,0,0,15.0,,0.0
34,nkw-a001-01-000004934225634,중지 : 키워드 검토중,속쓰릴때,,키워드,1930.0,4.0,0,0,0,0,0,15.0,,0.0
35,nkw-a001-01-000004934225613,중지 : 키워드 검토중,손가락저림,,키워드,4500.0,4.0,0,0,0,0,0,15.0,,0.0
36,nkw-a001-01-000004934225561,중지 : 키워드 검토중,숨쉬기편한마스크,,키워드,4530.0,4.0,0,0,0,0,0,15.0,,0.0
37,nkw-a001-01-000004934225592,중지 : 키워드 검토중,식물성알티지오메가3,,키워드,7090.0,4.0,0,0,0,0,0,15.0,,0.0
38,nkw-a001-01-000004934225600,중지 : 키워드 검토중,식물성오메가3,,키워드,7430.0,4.0,0,0,0,0,0,15.0,,0.0
39,nkw-a001-01-000004934225541,중지 : 키워드 검토중,아동경량패딩,,키워드,860.0,4.0,0,0,0,0,0,15.0,,0.0
40,nkw-a001-01-000004934225606,중지 : 키워드 검토중,알티지오메가,,키워드,6140.0,4.0,0,0,0,0,0,15.0,,0.0
41,nkw-a001-01-000004934225593,중지 : 키워드 검토중,알티지오메가3,,키워드,5380.0,4.0,0,0,0,0,0,15.0,,0.0
42,nkw-a001-01-000004934225597,중지 : 키워드 검토중,알티지오메가3추천,,키워드,6630.0,4.0,0,0,0,0,0,15.0,,0.0
43,nkw-a001-01-000004934225629,중지 : 키워드 검토중,양배추,,키워드,3580.0,4.0,0,0,0,0,0,15.0,,0.0
44,nkw-a001-01-000004934225631,중지 : 키워드 검토중,양배추요리,,키워드,350.0,4.0,0,0,0,0,0,15.0,,0.0
45,nkw-a001-01-000004934225623,중지 : 키워드 검토중,양배추즙,,키워드,8420.0,4.0,0,0,0,0,0,15.0,,0.0
46,nkw-a001-01-000004934225626,중지 : 키워드 검토중,양배추즙효능,,키워드,4870.0,4.0,0,0,0,0,0,15.0,,0.0
47,nkw-a001-01-000004934225624,중지 : 키워드 검토중,양배추효능,,키워드,2580.0,4.0,0,0,0,0,0,15.0,,0.0
48,nkw-a001-01-000004934225551,중지 : 키워드 검토중,어린이마스크,,키워드,3770.0,4.0,0,0,0,0,0,15.0,,0.0
49,nkw-a001-01-000004934225614,중지 : 키워드 검토중,어린이오메가3,,키워드,6070.0,4.0,0,0,0,0,0,15.0,,0.0
50,nkw-a001-01-000004934225632,중지 : 키워드 검토중,역류성식도염에좋은음식,,키워드,2950.0,4.0,0,0,0,0,0,15.0,,0.0
51,nkw-a001-01-000004934225633,중지 : 키워드 검토중,역류성식도염좋은음식,,키워드,3090.0,4.0,0,0,0,0,0,15.0,,0.0
52,nkw-a001-01-000004934225601,중지 : 키워드 검토중,오메가,,키워드,5560.0,4.0,0,0,0,0,0,15.0,,0.0
53,nkw-a001-01-000004934225590,중지 : 키워드 검토중,오메가3,,키워드,8430.0,4.0,0,0,0,0,0,15.0,,0.0
54,nkw-a001-01-000004934225599,중지 : 키워드 검토중,오메가3복용시간,,키워드,3990.0,4.0,0,0,0,0,0,15.0,,0.0
55,nkw-a001-01-000004934225604,중지 : 키워드 검토중,오메가3비타민D,,키워드,3160.0,4.0,0,0,0,0,0,15.0,,0.0
56,nkw-a001-01-000004934225595,중지 : 키워드 검토중,오메가3추천,,키워드,6210.0,4.0,0,0,0,0,0,15.0,,0.0
57,nkw-a001-01-000004934225594,중지 : 키워드 검토중,오메가3효능,,키워드,6230.0,4.0,0,0,0,0,0,15.0,,0.0
58,nkw-a001-01-000004934225573,중지 : 키워드 검토중,온열안대,,키워드,2630.0,4.0,0,0,0,0,0,15.0,,0.0
59,nkw-a001-01-000004934225627,중지 : 키워드 검토중,위에좋은음식,,키워드,4160.0,4.0,0,0,0,0,0,15.0,,0.0
60,nkw-a001-01-000004934225637,중지 : 키워드 검토중,위에좋은차,,키워드,1780.0,4.0,0,0,0,0,0,15.0,,0.0
61,nkw-a001-01-000004934225630,중지 : 키워드 검토중,위염에좋은음식,,키워드,4310.0,4.0,0,0,0,0,0,15.0,,0.0
62,nkw-a001-01-000004934225636,중지 : 키워드 검토중,위영양제,,키워드,6710.0,4.0,0,0,0,0,0,15.0,,0.0
63,nkw-a001-01-000004934225553,중지 : 키워드 검토중,유아마스크,,키워드,3110.0,4.0,0,0,0,0,0,15.0,,0.0
64,nkw-a001-01-000004934225548,중지 : 키워드 검토중,이브이,,키워드,630.0,4.0,0,0,0,0,0,15.0,,0.0
65,nkw-a001-01-000004934225557,중지 : 키워드 검토중,일회용마스크,,키워드,6000.0,4.0,0,0,0,0,0,15.0,,0.0
66,nkw-a001-01-000004934225609,중지 : 키워드 검토중,임산부오메가3,,키워드,10280.0,4.0,0,0,0,0,0,15.0,,0.0
67,nkw-a001-01-000004934225564,중지 : 키워드 검토중,자가진단,,키워드,1000.0,4.0,0,0,0,0,0,15.0,,0.0
68,nkw-a001-01-000004934225555,중지 : 키워드 검토중,자가진단키트,,키워드,2880.0,4.0,0,0,0,0,0,15.0,,0.0
69,nkw-a001-01-000004934225571,중지 : 키워드 검토중,자외선차단마스크,,키워드,2290.0,4.0,0,0,0,0,0,15.0,,0.0
70,nkw-a001-01-000004934225567,중지 : 키워드 검토중,자전거마스크,,키워드,1510.0,4.0,0,0,0,0,0,15.0,,0.0
71,nkw-a001-01-000004934225628,중지 : 키워드 검토중,장염에좋은음식,,키워드,740.0,4.0,0,0,0,0,0,15.0,,0.0
72,nkw-a001-01-000004934225625,중지 : 키워드 검토중,죽,,키워드,1590.0,4.0,0,0,0,0,0,15.0,,0.0
73,nkw-a001-01-000004934225611,중지 : 키워드 검토중,중성지방,,키워드,1220.0,4.0,0,0,0,0,0,15.0,,0.0
74,nkw-a001-01-000004934225610,중지 : 키워드 검토중,중성지방낮추는법,,키워드,1400.0,4.0,0,0,0,0,0,15.0,,0.0
75,nkw-a001-01-000004934225562,중지 : 키워드 검토중,진단키트,,키워드,2190.0,4.0,0,0,0,0,0,15.0,,0.0
76,nkw-a001-01-000004934225560,중지 : 키워드 검토중,천마스크,,키워드,1600.0,4.0,0,0,0,0,0,15.0,,0.0
77,nkw-a001-01-000004934225608,중지 : 키워드 검토중,초임계,,키워드,1660.0,4.0,0,0,0,0,0,15.0,,0.0
78,nkw-a001-01-000004934225591,중지 : 키워드 검토중,초임계알티지오메가3,,키워드,4590.0,4.0,0,0,0,0,0,15.0,,0.0
79,nkw-a001-01-000004934225598,중지 : 키워드 검토중,초임계오메가3,,키워드,6460.0,4.0,0,0,0,0,0,15.0,,0.0
80,nkw-a001-01-000004934225617,중지 : 키워드 검토중,총콜레스테롤,,키워드,940.0,4.0,0,0,0,0,0,15.0,,0.0
81,nkw-a001-01-000004934225563,중지 : 키워드 검토중,컬러마스크,,키워드,4100.0,4.0,0,0,0,0,0,15.0,,0.0
82,nkw-a001-01-000004934225616,중지 : 키워드 검토중,콜레스테롤높은이유,,키워드,110.0,4.0,0,0,0,0,0,3.0,,0.0
83,nkw-a001-01-000004934225577,중지 : 키워드 검토중,크리넥스마스크,,키워드,1370.0,4.0,0,0,0,0,0,15.0,,0.0
84,nkw-a001-01-000004934225572,중지 : 키워드 검토중,특대형마스크,,키워드,3120.0,4.0,0,0,0,0,0,15.0,,0.0
85,nkw-a001-01-000004934225587,중지 : 키워드 검토중,패션마스크,,키워드,3770.0,4.0,0,0,0,0,0,15.0,,0.0
86,nkw-a001-01-000004934225543,중지 : 키워드 검토중,포켓몬,,키워드,570.0,4.0,0,0,0,0,0,15.0,,0.0
87,nkw-a001-01-000004934225542,중지 : 키워드 검토중,포켓몬마스크,,키워드,1220.0,4.0,0,0,0,0,0,15.0,,0.0
88,nkw-a001-01-000004934225550,중지 : 키워드 검토중,포켓몬스터,,키워드,660.0,4.0,0,0,0,0,0,15.0,,0.0
89,nkw-a001-01-000004934225545,중지 : 키워드 검토중,포켓몬인형,,키워드,430.0,4.0,0,0,0,0,0,15.0,,0.0
90,nkw-a001-01-000004934225546,중지 : 키워드 검토중,포켓몬피규어,,키워드,630.0,4.0,0,0,0,0,0,15.0,,0.0
91,nkw-a001-01-000004934225540,중지 : 키워드 검토중,피셔프라이스,,키워드,580.0,4.0,0,0,0,0,0,15.0,,0.0
92,nkw-a001-01-000004934225547,중지 : 키워드 검토중,피카츄,,키워드,480.0,4.0,0,0,0,0,0,15.0,,0.0
93,nkw-a001-01-000004934225539,중지 : 키워드 검토중,학용품,,키워드,1470.0,4.0,0,0,0,0,0,15.0,,0.0
94,nkw-a001-01-000004934225570,중지 : 키워드 검토중,할로윈마스크,,키워드,620.0,4.0,0,0,0,0,0,15.0,,0.0
95,nkw-a001-01-000004934225619,중지 : 키워드 검토중,혈관,,키워드,2700.0,4.0,0,0,0,0,0,15.0,,0.0
96,nkw-a001-01-000004934225620,중지 : 키워드 검토중,혈압,,키워드,1250.0,4.0,0,0,0,0,0,15.0,,0.0
97,nkw-a001-01-000004934225622,중지 : 키워드 검토중,혈압높을때증상,,키워드,700.0,4.0,0,0,0,0,0,15.0,,0.0
98,nkw-a001-01-000004934225618,중지 : 키워드 검토중,혈액순환,,키워드,5290.0,4.0,0,0,0,0,0,15.0,,0.0
99,nkw-a001-01-000004934225615,중지 : 키워드 검토중,혈액순환영양제,,키워드,4890.0,4.0,0,0,0,0,0,15.0,,0.0
100,nkw-a001-01-000004934225612,중지 : 키워드 검토중,혈액순환제,,키워드,2600.0,4.0,0,0,0,0,0,15.0,,0.0
1,nkw-a001-01-000004934213907,중지 : 키워드 검토중,1인용전기매트,,키워드,2290.0,4.0,0,0,0,0,0,15.0,,0.0
2,nkw-a001-01-000004934213867,중지 : 키워드 검토중,1인용전기장판,,키워드,2310.0,4.0,0,0,0,0,0,15.0,,0.0
3,nkw-a001-01-000004934213929,중지 : 키워드 검토중,1인전기장판,,키워드,1380.0,4.0,0,0,0,0,0,15.0,,0.0
4,nkw-a001-01-000004934213877,중지 : 키워드 검토중,2인용전기장판,,키워드,1800.0,4.0,0,0,0,0,0,15.0,,0.0
5,nkw-a001-01-000004934213792,중지 : 키워드 검토중,LG가습기,,키워드,1170.0,4.0,0,0,0,0,0,15.0,,0.0
6,nkw-a001-01-000004934213778,중지 : 키워드 검토중,USB가습기,,키워드,4450.0,4.0,0,0,0,0,0,15.0,,0.0
7,nkw-a001-01-000004934213903,중지 : 키워드 검토중,USB방석,,키워드,1170.0,4.0,0,0,0,0,0,15.0,,0.0
8,nkw-a001-01-000004934213864,중지 : 키워드 검토중,USB온열매트,,키워드,910.0,4.0,0,0,0,0,0,15.0,,0.0
9,nkw-a001-01-000004934213897,중지 : 키워드 검토중,USB전기매트,,키워드,770.0,4.0,0,0,0,0,0,15.0,,0.0
10,nkw-a001-01-000004934213788,중지 : 키워드 검토중,가습기공기청정기,,키워드,5980.0,4.0,0,0,0,0,0,15.0,,0.0
11,nkw-a001-01-000004934213775,중지 : 키워드 검토중,가습기세척,,키워드,790.0,4.0,0,0,0,0,0,15.0,,0.0
12,nkw-a001-01-000004934213776,중지 : 키워드 검토중,가습기필터,,키워드,1340.0,4.0,0,0,0,0,0,15.0,,0.0
13,nkw-a001-01-000004934213772,중지 : 키워드 검토중,가열가습기,,키워드,1830.0,4.0,0,0,0,0,0,15.0,,0.0
14,nkw-a001-01-000004934213914,중지 : 키워드 검토중,거실전기매트,,키워드,2810.0,4.0,0,0,0,0,0,15.0,,0.0
15,nkw-a001-01-000004934213934,중지 : 키워드 검토중,겨울캠핑용품,,키워드,730.0,4.0,0,0,0,0,0,15.0,,0.0
16,nkw-a001-01-000004934213855,중지 : 키워드 검토중,경동나비엔온수매트,,키워드,1400.0,4.0,0,0,0,0,0,15.0,,0.0
17,nkw-a001-01-000004934213798,중지 : 키워드 검토중,곰팡이,,키워드,2150.0,4.0,0,0,0,0,0,15.0,,0.0
18,nkw-a001-01-000004934213919,중지 : 키워드 검토중,귀뚜라미온수매트,,키워드,870.0,4.0,0,0,0,0,0,15.0,,0.0
19,nkw-a001-01-000004934213769,중지 : 키워드 검토중,대형가습기,,키워드,3500.0,4.0,0,0,0,0,0,15.0,,0.0
20,nkw-a001-01-000004934213932,중지 : 키워드 검토중,동계캠핑,,키워드,990.0,4.0,0,0,0,0,0,15.0,,0.0
21,nkw-a001-01-000004934213784,중지 : 키워드 검토중,듀플렉스가습기,,키워드,1680.0,4.0,0,0,0,0,0,15.0,,0.0
22,nkw-a001-01-000004934213822,중지 : 키워드 검토중,드립포트,,키워드,1000.0,4.0,0,0,0,0,0,15.0,,0.0
23,nkw-a001-01-000004934213785,중지 : 키워드 검토중,루메나가습기,,키워드,870.0,4.0,0,0,0,0,0,15.0,,0.0
24,nkw-a001-01-000004934213779,중지 : 키워드 검토중,르젠가습기,,키워드,1130.0,4.0,0,0,0,0,0,15.0,,0.0
25,nkw-a001-01-000004934213800,중지 : 키워드 검토중,멸균,,키워드,2480.0,4.0,0,0,0,0,0,15.0,,0.0
26,nkw-a001-01-000004934213777,중지 : 키워드 검토중,무선가습기,,키워드,3220.0,4.0,0,0,0,0,0,15.0,,0.0
27,nkw-a001-01-000004934213794,중지 : 키워드 검토중,미로가습기,,키워드,1320.0,4.0,0,0,0,0,0,15.0,,0.0
