,키워드 ID,상태,키워드,키워드 속성,입찰가 유형,입찰가,품질지수,노출수,클릭수,클릭률(%),"평균클릭비용(VAT포함,원)","총비용(VAT포함,원)",노출가능 광고개수(PC),키워드 검색수,검색 상단 노출율(%)
7,nkw-a001-01-000004934285187,중지 : 키워드 검토중,30인치캐리어,,키워드,700.0,4.0,0,0,0,0,0,15.0,,0.0
8,nkw-a001-01-000004934285188,중지 : 키워드 검토중,CARRIER,,키워드,1740.0,4.0,0,0,0,0,0,15.0,,0.0
9,nkw-a001-01-000004934285189,중지 : 키워드 검토중,경등산화,,키워드,560.0,4.0,0,0,0,0,0,15.0,,0.0
10,nkw-a001-01-000004934285190,중지 : 키워드 검토중,기내용캐리어,,키워드,2170.0,4.0,0,0,0,0,0,15.0,,0.0
11,nkw-a001-01-000004934285191,중지 : 키워드 검토중,기내용캐리어20인치,,키워드,1180.0,4.0,0,0,0,0,0,15.0,,0.0
12,nkw-a001-01-000004934285192,중지 : 키워드 검토중,기내용캐리어사이즈,,키워드,820.0,4.0,0,0,0,0,0,15.0,,0.0
13,nkw-a001-01-000004934285193,중지 : 키워드 검토중,기내캐리어,,키워드,1570.0,4.0,0,0,0,0,0,15.0,,0.0
14,nkw-a001-01-000004934285194,중지 : 키워드 검토중,김영주골프,,키워드,850.0,4.0,0,0,0,0,0,15.0,,0.0
15,nkw-a001-01-000004934285195,중지 : 키워드 검토중,나이키슬리퍼,,키워드,4010.0,4.0,0,0,0,0,0,15.0,,0.0
16,nkw-a001-01-000004934285196,중지 : 키워드 검토중,남성방한화,,키워드,1350.0,4.0,0,0,0,0,0,15.0,,0.0
17,nkw-a001-01-000004934285197,중지 : 키워드 검토중,남성캐주얼화,,키워드,3740.0,4.0,0,0,0,0,0,15.0,,0.0
18,nkw-a001-01-000004934285198,중지 : 키워드 검토중,남성클러치백,,키워드,9960.0,4.0,0,0,0,0,0,15.0,,0.0
19,nkw-a001-01-000004934285199,중지 : 키워드 검토중,남자로퍼,,키워드,1390.0,4.0,0,0,0,0,0,15.0,,0.0
20,nkw-a001-01-000004934285200,중지 : 키워드 검토중,남자사무실슬리퍼,,키워드,1230.0,4.0,0,0,0,0,0,15.0,,0.0
21,nkw-a001-01-000004934285201,중지 : 키워드 검토중,남자서류가방,,키워드,1930.0,4.0,0,0,0,0,0,15.0,,0.0
22,nkw-a001-01-000004934285202,중지 : 키워드 검토중,남자클러치백,,키워드,820.0,4.0,0,0,0,0,0,15.0,,0.0
23,nkw-a001-01-000004934285203,중지 : 키워드 검토중,남자트레킹화,,키워드,800.0,4.0,0,0,0,0,0,15.0,,0.0
24,nkw-a001-01-000004934285204,중지 : 키워드 검토중,냉온풍기,,키워드,7470.0,4.0,0,0,0,0,0,15.0,,0.0
25,nkw-a001-01-000004934285205,중지 : 키워드 검토중,네파등산화,,키워드,600.0,4.0,0,0,0,0,0,15.0,,0.0
26,nkw-a001-01-000004934285206,중지 : 키워드 검토중,네파트레킹화,,키워드,590.0,4.0,0,0,0,0,0,15.0,,0.0
27,nkw-a001-01-000004934285207,중지 : 키워드 검토중,노스페이스패딩부츠,,키워드,600.0,4.0,0,0,0,0,0,15.0,,0.0
28,nkw-a001-01-000004934285208,중지 : 키워드 검토중,더비슈즈,,키워드,1030.0,4.0,0,0,0,0,0,15.0,,0.0
29,nkw-a001-01-000004934285209,중지 : 키워드 검토중,드라이빙슈즈,,키워드,2020.0,4.0,0,0,0,0,0,15.0,,0.0
30,nkw-a001-01-000004934285210,중지 : 키워드 검토중,러프넥,,키워드,4070.0,4.0,0,0,0,0,0,15.0,,0.0
31,nkw-a001-01-000004934285211,중지 : 키워드 검토중,레디백,,키워드,1240.0,4.0,0,0,0,0,0,15.0,,0.0
32,nkw-a001-01-000004934285212,중지 : 키워드 검토중,명품가방,,키워드,15270.0,4.0,0,0,0,0,0,15.0,,0.0
33,nkw-a001-01-000004934285213,중지 : 키워드 검토중,명품미니백,,키워드,11890.0,4.0,0,0,0,0,0,15.0,,0.0
34,nkw-a001-01-000004934285214,중지 : 키워드 검토중,명품백팩,,키워드,11670.0,4.0,0,0,0,0,0,15.0,,0.0
35,nkw-a001-01-000004934285215,중지 : 키워드 검토중,명품사이트,,키워드,11290.0,4.0,0,0,0,0,0,15.0,,0.0
36,nkw-a001-01-000004934285216,중지 : 키워드 검토중,명품크로스백,,키워드,3220.0,4.0,0,0,0,0,0,15.0,,0.0
37,nkw-a001-01-000004934285217,중지 : 키워드 검토중,모카신,,키워드,730.0,4.0,0,0,0,0,0,15.0,,0.0
38,nkw-a001-01-000004934285218,중지 : 키워드 검토중,목도리추천,,키워드,1710.0,4.0,0,0,0,0,0,15.0,,0.0
39,nkw-a001-01-000004934285219,중지 : 키워드 검토중,미니캐리어,,키워드,1410.0,4.0,0,0,0,0,0,15.0,,0.0
40,nkw-a001-01-000004934285220,중지 : 키워드 검토중,미들부츠,,키워드,830.0,4.0,0,0,0,0,0,15.0,,0.0
41,nkw-a001-01-000004934285221,중지 : 키워드 검토중,버킷백,,키워드,14030.0,4.0,0,0,0,0,0,15.0,,0.0
42,nkw-a001-01-000004934285222,중지 : 키워드 검토중,베어파우어그,,키워드,870.0,4.0,0,0,0,0,0,15.0,,0.0
43,nkw-a001-01-000004934285223,중지 : 키워드 검토중,블랙야크등산화,,키워드,630.0,4.0,0,0,0,0,0,15.0,,0.0
44,nkw-a001-01-000004934285224,중지 : 키워드 검토중,블로퍼,,키워드,950.0,4.0,0,0,0,0,0,15.0,,0.0
45,nkw-a001-01-000004934285225,중지 : 키워드 검토중,샤오미캐리어,,키워드,910.0,4.0,0,0,0,0,0,15.0,,0.0
46,nkw-a001-01-000004934285226,중지 : 키워드 검토중,스웨이드로퍼,,키워드,960.0,4.0,0,0,0,0,0,15.0,,0.0
47,nkw-a001-01-000004934285227,중지 : 키워드 검토중,스웨이드부츠,,키워드,710.0,4.0,0,0,0,0,0,15.0,,0.0
48,nkw-a001-01-000004934285228,중지 : 키워드 검토중,스위스밀리터리캐리어,,키워드,1250.0,4.0,0,0,0,0,0,15.0,,0.0
49,nkw-a001-01-000004934285229,중지 : 키워드 검토중,여성단화,,키워드,1130.0,4.0,0,0,0,0,0,15.0,,0.0
50,nkw-a001-01-000004934285230,중지 : 키워드 검토중,여성롱부츠,,키워드,840.0,4.0,0,0,0,0,0,15.0,,0.0
51,nkw-a001-01-000004934285231,중지 : 키워드 검토중,여성부츠,,키워드,980.0,4.0,0,0,0,0,0,15.0,,0.0
52,nkw-a001-01-000004934285232,중지 : 키워드 검토중,여성앵글부츠,,키워드,9060.0,4.0,0,0,0,0,0,15.0,,0.0
53,nkw-a001-01-000004934285233,중지 : 키워드 검토중,여자명품가방,,키워드,13130.0,4.0,0,0,0,0,0,15.0,,0.0
54,nkw-a001-01-000004934285234,중지 : 키워드 검토중,여자부츠,,키워드,930.0,4.0,0,0,0,0,0,15.0,,0.0
55,nkw-a001-01-000004934285235,중지 : 키워드 검토중,여자신발,,키워드,9220.0,4.0,0,0,0,0,0,15.0,,0.0
56,nkw-a001-01-000004934285236,중지 : 키워드 검토중,여행용가방,,키워드,3090.0,4.0,0,0,0,0,0,15.0,,0.0
57,nkw-a001-01-000004934285237,중지 : 키워드 검토중,여행용보스턴백,,키워드,1220.0,4.0,0,0,0,0,0,15.0,,0.0
58,nkw-a001-01-000004934285238,중지 : 키워드 검토중,여행용캐리어,,키워드,2210.0,4.0,0,0,0,0,0,15.0,,0.0
59,nkw-a001-01-000004934285239,중지 : 키워드 검토중,여행용크로스백,,키워드,970.0,4.0,0,0,0,0,0,15.0,,0.0
60,nkw-a001-01-000004934285240,중지 : 키워드 검토중,여행캐리어,,키워드,1550.0,4.0,0,0,0,0,0,15.0,,0.0
61,nkw-a001-01-000004934285241,중지 : 키워드 검토중,역도화,,키워드,4310.0,4.0,0,0,0,0,0,15.0,,0.0
62,nkw-a001-01-000004934285242,중지 : 키워드 검토중,연남동소품샵,,키워드,410.0,4.0,0,0,0,0,0,15.0,,0.0
63,nkw-a001-01-000004934285243,중지 : 키워드 검토중,웨스턴부츠,,키워드,840.0,4.0,0,0,0,0,0,15.0,,0.0
64,nkw-a001-01-000004934285244,중지 : 키워드 검토중,윙스풋,,키워드,360.0,4.0,0,0,0,0,0,15.0,,0.0
65,nkw-a001-01-000004934285245,중지 : 키워드 검토중,전대,,키워드,790.0,4.0,0,0,0,0,0,15.0,,0.0
66,nkw-a001-01-000004934285246,중지 : 키워드 검토중,족저근막,,키워드,4400.0,4.0,0,0,0,0,0,15.0,,0.0
67,nkw-a001-01-000004934285247,중지 : 키워드 검토중,중등산화,,키워드,1170.0,4.0,0,0,0,0,0,15.0,,0.0
68,nkw-a001-01-000004934285248,중지 : 키워드 검토중,찜질,,키워드,1440.0,4.0,0,0,0,0,0,15.0,,0.0
69,nkw-a001-01-000004934285249,중지 : 키워드 검토중,첼시부츠,,키워드,1540.0,4.0,0,0,0,0,0,15.0,,0.0
70,nkw-a001-01-000004934285250,중지 : 키워드 검토중,캐리어,,키워드,2070.0,4.0,0,0,0,0,0,15.0,,0.0
71,nkw-a001-01-000004934285251,중지 : 키워드 검토중,캐리어20인치,,키워드,2000.0,4.0,0,0,0,0,0,15.0,,0.0
72,nkw-a001-01-000004934285252,중지 : 키워드 검토중,캐리어24인치,,키워드,1370.0,4.0,0,0,0,0,0,15.0,,0.0
73,nkw-a001-01-000004934285253,중지 : 키워드 검토중,캐리어26인치,,키워드,1820.0,4.0,0,0,0,0,0,15.0,,0.0
74,nkw-a001-01-000004934285254,중지 : 키워드 검토중,캐리어28인치,,키워드,2070.0,4.0,0,0,0,0,0,15.0,,0.0
75,nkw-a001-01-000004934285255,중지 : 키워드 검토중,캐리어가방,,키워드,1010.0,4.0,0,0,0,0,0,15.0,,0.0
76,nkw-a001-01-000004934285256,중지 : 키워드 검토중,캐리어바퀴,,키워드,420.0,4.0,0,0,0,0,0,15.0,,0.0
77,nkw-a001-01-000004934285257,중지 : 키워드 검토중,캐리어브랜드,,키워드,570.0,4.0,0,0,0,0,0,15.0,,0.0
78,nkw-a001-01-000004934285258,중지 : 키워드 검토중,캐리어사이즈,,키워드,690.0,4.0,0,0,0,0,0,15.0,,0.0
79,nkw-a001-01-000004934285259,중지 : 키워드 검토중,캐리어세트,,키워드,950.0,4.0,0,0,0,0,0,15.0,,0.0
80,nkw-a001-01-000004934285260,중지 : 키워드 검토중,캐리어스티커,,키워드,1520.0,4.0,0,0,0,0,0,15.0,,0.0
81,nkw-a001-01-000004934285261,중지 : 키워드 검토중,캐리어추천,,키워드,1230.0,4.0,0,0,0,0,0,15.0,,0.0
82,nkw-a001-01-000004934285262,중지 : 키워드 검토중,캐리어크기,,키워드,670.0,4.0,0,0,0,0,0,15.0,,0.0
83,nkw-a001-01-000004934285263,중지 : 키워드 검토중,컴포트화,,키워드,860.0,4.0,0,0,0,0,0,15.0,,0.0
84,nkw-a001-01-000004934285264,중지 : 키워드 검토중,케리어,,키워드,1350.0,4.0,0,0,0,0,0,15.0,,0.0
85,nkw-a001-01-000004934285265,중지 : 키워드 검토중,코오롱스포츠등산화,,키워드,870.0,4.0,0,0,0,0,0,15.0,,0.0
86,nkw-a001-01-000004934285266,중지 : 키워드 검토중,퀼팅백,,키워드,970.0,4.0,0,0,0,0,0,15.0,,0.0
87,nkw-a001-01-000004934285267,중지 : 키워드 검토중,킬힐,,키워드,920.0,4.0,0,0,0,0,0,15.0,,0.0
88,nkw-a001-01-000004934285268,중지 : 키워드 검토중,털블로퍼,,키워드,760.0,4.0,0,0,0,0,0,15.0,,0.0
89,nkw-a001-01-000004934285269,중지 : 키워드 검토중,털신,,키워드,900.0,4.0,0,0,0,0,0,15.0,,0.0
90,nkw-a001-01-000004934285270,중지 : 키워드 검토중,털운동화,,키워드,690.0,4.0,0,0,0,0,0,15.0,,0.0
91,nkw-a001-01-000004934285271,중지 : 키워드 검토중,털크록스키즈,,키워드,990.0,4.0,0,0,0,0,0,15.0,,0.0
92,nkw-a001-01-000004934285272,중지 : 키워드 검토중,트란지아,,키워드,770.0,4.0,0,0,0,0,0,15.0,,0.0
93,nkw-a001-01-000004934285273,중지 : 키워드 검토중,패딩슬립온,,키워드,660.0,4.0,0,0,0,0,0,15.0,,0.0
94,nkw-a001-01-000004934285274,중지 : 키워드 검토중,패딩신발,,키워드,730.0,4.0,0,0,0,0,0,15.0,,0.0
95,nkw-a001-01-000004934285275,중지 : 키워드 검토중,페니로퍼,,키워드,870.0,4.0,0,0,0,0,0,15.0,,0.0
96,nkw-a001-01-000004934285276,중지 : 키워드 검토중,편한구두,,키워드,1030.0,4.0,0,0,0,0,0,15.0,,0.0
97,nkw-a001-01-000004934285277,중지 : 키워드 검토중,폴로신발,,키워드,750.0,4.0,0,0,0,0,0,15.0,,0.0
98,nkw-a001-01-000004934285278,중지 : 키워드 검토중,플랫슈즈,,키워드,870.0,4.0,0,0,0,0,0,15.0,,0.0
99,nkw-a001-01-000004934285179,중지 : 키워드 검토중,후드코트,,키워드,660.0,4.0,0,0,0,0,0,15.0,,0.0
100,nkw-a001-01-000004934285180,중지 : 키워드 검토중,휴양지원피스,,키워드,780.0,4.0,0,0,0,0,0,15.0,,0.0
1,nkw-a001-01-000004934283176,중지 : 키워드 검토중,2단선반,,키워드,1360.0,4.0,0,0,0,0,0,15.0,,0.0
2,nkw-a001-01-000004934283177,중지 : 키워드 검토중,3단선반,,키워드,2030.0,4.0,0,0,0,0,0,15.0,,0.0
3,nkw-a001-01-000004934283178,중지 : 키워드 검토중,5600G,,키워드,720.0,4.0,0,0,0,0,0,15.0,,0.0
4,nkw-a001-01-000004934283179,중지 : 키워드 검토중,AMD그래픽카드,,키워드,520.0,4.0,0,0,0,0,0,15.0,,0.0
5,nkw-a001-01-000004934283180,중지 : 키워드 검토중,ANGLE,,키워드,1150.0,4.0,0,0,0,0,0,15.0,,0.0
6,nkw-a001-01-000004934283181,중지 : 키워드 검토중,G102,,키워드,650.0,4.0,0,0,0,0,0,15.0,,0.0
7,nkw-a001-01-000004934283182,중지 : 키워드 검토중,LACK,,키워드,810.0,4.0,0,0,0,0,0,15.0,,0.0
8,nkw-a001-01-000004934283183,중지 : 키워드 검토중,RACK,,키워드,9030.0,4.0,0,0,0,0,0,15.0,,0.0
9,nkw-a001-01-000004934283184,중지 : 키워드 검토중,RUG,,키워드,780.0,4.0,0,0,0,0,0,15.0,,0.0
10,nkw-a001-01-000004934283185,중지 : 키워드 검토중,거실러그,,키워드,2220.0,4.0,0,0,0,0,0,15.0,,0.0
11,nkw-a001-01-000004934283186,중지 : 키워드 검토중,거실선반,,키워드,1240.0,4.0,0,0,0,0,0,15.0,,0.0
12,nkw-a001-01-000004934283187,중지 : 키워드 검토중,거실수납장,,키워드,1350.0,4.0,0,0,0,0,0,15.0,,0.0
13,nkw-a001-01-000004934283188,중지 : 키워드 검토중,거실장,,키워드,2160.0,4.0,0,0,0,0,0,15.0,,0.0
14,nkw-a001-01-000004934283189,중지 : 키워드 검토중,거실책장,,키워드,1940.0,4.0,0,0,0,0,0,15.0,,0.0
15,nkw-a001-01-000004934283190,중지 : 키워드 검토중,거실카페트,,키워드,2170.0,4.0,0,0,0,0,0,15.0,,0.0
16,nkw-a001-01-000004934283191,중지 : 키워드 검토중,거실커텐,,키워드,4550.0,4.0,0,0,0,0,0,15.0,,0.0
17,nkw-a001-01-000004934283192,중지 : 키워드 검토중,거실커튼,,키워드,3350.0,4.0,0,0,0,0,0,15.0,,0.0
18,nkw-a001-01-000004934283193,중지 : 키워드 검토중,건조기선반,,키워드,6190.0,4.0,0,0,0,0,0,15.0,,0.0
19,nkw-a001-01-000004934283194,중지 : 키워드 검토중,결혼기념일문구,,키워드,570.0,4.0,0,0,0,0,0,15.0,,0.0
20,nkw-a001-01-000004934283195,중지 : 키워드 검토중,경량랙,,키워드,25460.0,4.0,0,0,0,0,0,15.0,,0.0
21,nkw-a001-01-000004934283196,중지 : 키워드 검토중,고릴라렉,,키워드,2140.0,4.0,0,0,0,0,0,15.0,,0.0
22,nkw-a001-01-000004934283197,중지 : 키워드 검토중,나무선반,,키워드,1250.0,4.0,0,0,0,0,0,15.0,,0.0
23,nkw-a001-01-000004934283198,중지 : 키워드 검토중,노트북거치대,,키워드,3510.0,4.0,0,0,0,0,0,15.0,,0.0
24,nkw-a001-01-000004934283199,중지 : 키워드 검토중,노트북충전기,,키워드,920.0,4.0,0,0,0,0,0,15.0,,0.0
25,nkw-a001-01-000004934283200,중지 : 키워드 검토중,다용도실선반,,키워드,1450.0,4.0,0,0,0,0,0,15.0,,0.0
26,nkw-a001-01-000004934283201,중지 : 키워드 검토중,단모러그,,키워드,1480.0,4.0,0,0,0,0,0,15.0,,0.0
27,nkw-a001-01-000004934283202,중지 : 키워드 검토중,대형러그,,키워드,1740.0,4.0,0,0,0,0,0,15.0,,0.0
28,nkw-a001-01-000004934283203,중지 : 키워드 검토중,랙,,키워드,13070.0,4.0,0,0,0,0,0,15.0,,0.0
29,nkw-a001-01-000004934283204,중지 : 키워드 검토중,러그,,키워드,2840.0,4.0,0,0,0,0,0,15.0,,0.0
30,nkw-a001-01-000004934283205,중지 : 키워드 검토중,레이저마우스,,키워드,760.0,4.0,0,0,0,0,0,15.0,,0.0
31,nkw-a001-01-000004934283206,중지 : 키워드 검토중,로지텍무선마우스,,키워드,2340.0,4.0,0,0,0,0,0,15.0,,0.0
32,nkw-a001-01-000004934283207,중지 : 키워드 검토중,롤카페트,,키워드,4790.0,4.0,0,0,0,0,0,15.0,,0.0
33,nkw-a001-01-000004934283208,중지 : 키워드 검토중,리얼포스,,키워드,670.0,4.0,0,0,0,0,0,15.0,,0.0
34,nkw-a001-01-000004934283209,중지 : 키워드 검토중,린넨커튼,,키워드,3250.0,4.0,0,0,0,0,0,15.0,,0.0
35,nkw-a001-01-000004934283210,중지 : 키워드 검토중,무선키보드세트,,키워드,2100.0,4.0,0,0,0,0,0,15.0,,0.0
36,nkw-a001-01-000004934283211,중지 : 키워드 검토중,무타공선반,,키워드,1030.0,4.0,0,0,0,0,0,15.0,,0.0
37,nkw-a001-01-000004934283212,중지 : 키워드 검토중,미니러그,,키워드,1420.0,4.0,0,0,0,0,0,15.0,,0.0
38,nkw-a001-01-000004934283213,중지 : 키워드 검토중,미니선반,,키워드,1550.0,4.0,0,0,0,0,0,15.0,,0.0
39,nkw-a001-01-000004934283214,중지 : 키워드 검토중,바세린바디로션,,키워드,1060.0,4.0,0,0,0,0,0,15.0,,0.0
40,nkw-a001-01-000004934283215,중지 : 키워드 검토중,바치다,,키워드,80.0,4.0,0,0,0,0,0,3.0,,0.0
41,nkw-a001-01-000004934283216,중지 : 키워드 검토중,받치다,,키워드,70.0,4.0,0,0,0,0,0,3.0,,0.0
42,nkw-a001-01-000004934283217,중지 : 키워드 검토중,발판,,키워드,3280.0,4.0,0,0,0,0,0,15.0,,0.0
43,nkw-a001-01-000004934283218,중지 : 키워드 검토중,방수러그,,키워드,1620.0,4.0,0,0,0,0,0,15.0,,0.0
44,nkw-a001-01-000004934283219,중지 : 키워드 검토중,방음커튼,,키워드,3510.0,4.0,0,0,0,0,0,15.0,,0.0
45,nkw-a001-01-000004934283220,중지 : 키워드 검토중,방풍커튼,,키워드,5400.0,4.0,0,0,0,0,0,15.0,,0.0
46,nkw-a001-01-000004934283221,중지 : 키워드 검토중,방한커튼,,키워드,25460.0,4.0,0,0,0,0,0,15.0,,0.0
47,nkw-a001-01-000004934283222,중지 : 키워드 검토중,베란다선반,,키워드,2450.0,4.0,0,0,0,0,0,15.0,,0.0
48,nkw-a001-01-000004934283223,중지 : 키워드 검토중,베란다수납장,,키워드,2210.0,4.0,0,0,0,0,0,15.0,,0.0
49,nkw-a001-01-000004934283224,중지 : 키워드 검토중,벽걸이선반,,키워드,1100.0,4.0,0,0,0,0,0,15.0,,0.0
50,nkw-a001-01-000004934283225,중지 : 키워드 검토중,벽선반,,키워드,1470.0,4.0,0,0,0,0,0,15.0,,0.0
51,nkw-a001-01-000004934283226,중지 : 키워드 검토중,사계절러그,,키워드,1620.0,4.0,0,0,0,0,0,15.0,,0.0
52,nkw-a001-01-000004934283227,중지 : 키워드 검토중,사이잘룩러그,,키워드,2320.0,4.0,0,0,0,0,0,15.0,,0.0
53,nkw-a001-01-000004934283228,중지 : 키워드 검토중,선반,,키워드,3310.0,4.0,0,0,0,0,0,15.0,,0.0
54,nkw-a001-01-000004934283229,중지 : 키워드 검토중,선반장,,키워드,1290.0,4.0,0,0,0,0,0,15.0,,0.0
55,nkw-a001-01-000004934283230,중지 : 키워드 검토중,세탁기선반,,키워드,2170.0,4.0,0,0,0,0,0,15.0,,0.0
56,nkw-a001-01-000004934283231,중지 : 키워드 검토중,세탁실선반,,키워드,1850.0,4.0,0,0,0,0,0,15.0,,0.0
57,nkw-a001-01-000004934283232,중지 : 키워드 검토중,소파패드,,키워드,1120.0,4.0,0,0,0,0,0,15.0,,0.0
58,nkw-a001-01-000004934283233,중지 : 키워드 검토중,수납,,키워드,1440.0,4.0,0,0,0,0,0,15.0,,0.0
59,nkw-a001-01-000004934283234,중지 : 키워드 검토중,수납선반,,키워드,2700.0,4.0,0,0,0,0,0,15.0,,0.0
60,nkw-a001-01-000004934283235,중지 : 키워드 검토중,스마트플러그,,키워드,1040.0,4.0,0,0,0,0,0,15.0,,0.0
61,nkw-a001-01-000004934283236,중지 : 키워드 검토중,스피드랙선반,,키워드,2390.0,4.0,0,0,0,0,0,15.0,,0.0
62,nkw-a001-01-000004934283237,중지 : 키워드 검토중,실리콘매트,,키워드,840.0,4.0,0,0,0,0,0,15.0,,0.0
63,nkw-a001-01-000004934283238,중지 : 키워드 검토중,암막커텐,,키워드,5290.0,4.0,0,0,0,0,0,15.0,,0.0
64,nkw-a001-01-000004934283239,중지 : 키워드 검토중,암막커튼,,키워드,3970.0,4.0,0,0,0,0,0,15.0,,0.0
65,nkw-a001-01-000004934283240,중지 : 키워드 검토중,앵글,,키워드,9060.0,4.0,0,0,0,0,0,15.0,,0.0
66,nkw-a001-01-000004934283241,중지 : 키워드 검토중,앵글규격,,키워드,1920.0,4.0,0,0,0,0,0,15.0,,0.0
67,nkw-a001-01-000004934283242,중지 : 키워드 검토중,앵글선반,,키워드,8640.0,4.0,0,0,0,0,0,15.0,,0.0
68,nkw-a001-01-000004934283243,중지 : 키워드 검토중,의자매트,,키워드,890.0,4.0,0,0,0,0,0,15.0,,0.0
69,nkw-a001-01-000004934283244,중지 : 키워드 검토중,이동식선반,,키워드,1340.0,4.0,0,0,0,0,0,15.0,,0.0
70,nkw-a001-01-000004934283245,중지 : 키워드 검토중,이케아러그,,키워드,2140.0,4.0,0,0,0,0,0,15.0,,0.0
71,nkw-a001-01-000004934283246,중지 : 키워드 검토중,일월온수매트,,키워드,1340.0,4.0,0,0,0,0,0,15.0,,0.0
72,nkw-a001-01-000004934283247,중지 : 키워드 검토중,작은창커튼,,키워드,2340.0,4.0,0,0,0,0,0,15.0,,0.0
73,nkw-a001-01-000004934283248,중지 : 키워드 검토중,저소음적축,,키워드,630.0,4.0,0,0,0,0,0,15.0,,0.0
74,nkw-a001-01-000004934283249,중지 : 키워드 검토중,조립,,키워드,3420.0,4.0,0,0,0,0,0,15.0,,0.0
75,nkw-a001-01-000004934283250,중지 : 키워드 검토중,조립식선반,,키워드,3970.0,4.0,0,0,0,0,0,15.0,,0.0
76,nkw-a001-01-000004934283251,중지 : 키워드 검토중,조립식창고,,키워드,3130.0,4.0,0,0,0,0,0,15.0,,0.0
77,nkw-a001-01-000004934283252,중지 : 키워드 검토중,주방발매트,,키워드,1260.0,4.0,0,0,0,0,0,15.0,,0.0
78,nkw-a001-01-000004934283253,중지 : 키워드 검토중,주방선반,,키워드,1260.0,4.0,0,0,0,0,0,15.0,,0.0
79,nkw-a001-01-000004934283254,중지 : 키워드 검토중,중량랙,,키워드,24860.0,4.0,0,0,0,0,0,15.0,,0.0
80,nkw-a001-01-000004934283255,중지 : 키워드 검토중,진열대,,키워드,10390.0,4.0,0,0,0,0,0,15.0,,0.0
81,nkw-a001-01-000004934283256,중지 : 키워드 검토중,창문커튼,,키워드,2010.0,4.0,0,0,0,0,0,15.0,,0.0
82,nkw-a001-01-000004934283257,중지 : 키워드 검토중,책상책꽂이,,키워드,2280.0,4.0,0,0,0,0,0,15.0,,0.0
83,nkw-a001-01-000004934283258,중지 : 키워드 검토중,철망,,키워드,10180.0,4.0,0,0,0,0,0,15.0,,0.0
84,nkw-a001-01-000004934283259,중지 : 키워드 검토중,철재캐비넷,,키워드,9420.0,4.0,0,0,0,0,0,15.0,,0.0
85,nkw-a001-01-000004934283260,중지 : 키워드 검토중,철제선반,,키워드,6020.0,4.0,0,0,0,0,0,15.0,,0.0
86,nkw-a001-01-000004934283261,중지 : 키워드 검토중,철제수납장,,키워드,1910.0,4.0,0,0,0,0,0,15.0,,0.0
87,nkw-a001-01-000004934283262,중지 : 키워드 검토중,철제캐비넷,,키워드,10140.0,4.0,0,0,0,0,0,15.0,,0.0
88,nkw-a001-01-000004934283263,중지 : 키워드 검토중,카펫트,,키워드,3040.0,4.0,0,0,0,0,0,15.0,,0.0
89,nkw-a001-01-000004934283264,중지 : 키워드 검토중,캠핑선반,,키워드,900.0,4.0,0,0,0,0,0,15.0,,0.0
90,nkw-a001-01-000004934283265,중지 : 키워드 검토중,커텐,,키워드,9710.0,4.0,0,0,0,0,0,15.0,,0.0
91,nkw-a001-01-000004934283266,중지 : 키워드 검토중,코너선반,,키워드,970.0,4.0,0,0,0,0,0,15.0,,0.0
92,nkw-a001-01-000004934283267,중지 : 키워드 검토중,타일카페트,,키워드,4730.0,4.0,0,0,0,0,0,15.0,,0.0
93,nkw-a001-01-000004934283268,중지 : 키워드 검토중,터치장갑,,키워드,1670.0,4.0,0,0,0,0,0,15.0,,0.0
94,nkw-a001-01-000004934283269,중지 : 키워드 검토중,테라스가림막,,키워드,1910.0,4.0,0,0,0,0,0,15.0,,0.0
95,nkw-a001-01-000004934283270,중지 : 키워드 검토중,틈새선반,,키워드,850.0,4.0,0,0,0,0,0,15.0,,0.0
96,nkw-a001-01-000004934283271,중지 : 키워드 검토중,틈새수납장,,키워드,2090.0,4.0,0,0,0,0,0,15.0,,0.0
97,nkw-a001-01-000004934283272,중지 : 키워드 검토중,파렛트랙,,키워드,35240.0,4.0,0,0,0,0,0,15.0,,0.0
98,nkw-a001-01-000004934283273,중지 : 키워드 검토중,해커키보드,,키워드,480.0,4.0,0,0,0,0,0,15.0,,0.0
99,nkw-a001-01-000004934283274,중지 : 키워드 검토중,화분선반,,키워드,1610.0,4.0,0,0,0,0,0,15.0,,0.0
100,nkw-a001-01-000004934283275,중지 : 키워드 검토중,휴대용노트북거치대,,키워드,1270.0,4.0,0,0,0,0,0,15.0,,0.0
1,nkw-a001-01-000004934282967,중지 : 키워드 검토중,10월제철음식,,키워드,390.0,4.0,0,0,0,0,0,15.0,,0.0
2,nkw-a001-01-000004934282968,중지 : 키워드 검토중,CPO,,키워드,1030.0,4.0,0,0,0,0,0,15.0,,0.0
3,nkw-a001-01-000004934282969,중지 : 키워드 검토중,겉절이양념,,키워드,1110.0,4.0,0,0,0,0,0,15.0,,0.0
4,nkw-a001-01-000004934282970,중지 : 키워드 검토중,고추가루,,키워드,2220.0,4.0,0,0,0,0,0,15.0,,0.0
5,nkw-a001-01-000004934282971,중지 : 키워드 검토중,고추가루1근,,키워드,680.0,4.0,0,0,0,0,0,15.0,,0.0
6,nkw-a001-01-000004934282972,중지 : 키워드 검토중,고춧가루,,키워드,2200.0,4.0,0,0,0,0,0,15.0,,0.0
