,연관키워드,월간검색수_PC,월간검색수_모바일,월평균클릭수_PC,월평균클릭수_모바일,월평균클릭률_PC,월평균클릭률_모바일,월평균노출광고수,경쟁정도
2646,크리스마스트리1.8M,10.0,30.0,0.0,0.0,0.0,0.0,3,3
2647,LED빛,10.0,10.0,0.0,0.0,0.0,0.0,3,3
2648,네온조명,560.0,2400.0,7.8,80.7,1.5,3.59,15,3
2649,길거리조명,10.0,30.0,0.0,0.0,0.0,0.0,3,3
2650,대형LED,30.0,80.0,0.7,4.3,1.86,6.08,15,3
2651,빛의거리,40.0,120.0,0.0,0.0,0.0,0.0,3,3
2652,LED조명제작,40.0,90.0,1.1,2.8,3.07,3.09,15,3
2653,을지로조명거리,140.0,870.0,0.7,15.5,0.51,1.88,15,3
2654,조명거리,40.0,250.0,0.0,0.0,0.0,0.0,3,3
2655,인터렉티브아트,360.0,550.0,2.2,1.0,0.64,0.19,15,3
2656,LED글자,80.0,170.0,0.7,2.0,0.92,1.26,14,3
2657,야간경관,100.0,30.0,0.1,0.0,0.08,0.0,15,3
2658,대형트리대여,70.0,200.0,3.4,9.4,4.54,4.82,13,2
2659,크리스마스대형트리대여,10.0,30.0,0.7,0.7,6.25,2.11,3,3
2660,크리스마스트리장식세트,70.0,120.0,1.3,3.1,1.74,2.58,15,3
2661,일루미네이션,1720.0,10200.0,1.6,7.6,0.1,0.08,15,3
2662,트리리본,100.0,720.0,0.5,0.0,0.47,0.0,7,2
2663,미디어파사드설치,10.0,20.0,0.5,0.3,4.7,1.76,15,3
2664,LED은하수,80.0,70.0,0.9,2.4,1.12,3.66,15,3
2665,교량경관조명,10.0,10.0,0.2,0.0,1.25,0.0,15,3
2666,크리스마스인테리어소품,60.0,200.0,1.5,2.1,2.41,1.08,15,3
2667,210트리,20.0,200.0,0.0,0.4,0.0,0.19,3,3
2668,크리스마스야외트리,10.0,30.0,1.0,0.0,5.46,0.0,3,3
2669,크리스마스트리3M,100.0,210.0,2.3,5.0,2.25,2.35,13,2
2670,크리스마스트리240,30.0,120.0,1.2,3.1,3.81,2.61,6,2
2671,매장트리,10.0,50.0,0.3,0.3,3.04,0.65,3,3
2672,3M크리스마스트리,20.0,50.0,0.3,0.0,1.67,0.0,3,3
2673,대형트리풀세트,20.0,180.0,1.0,0.3,3.85,0.18,3,3
2674,경관조명설계,20.0,10.0,0.7,0.3,3.34,2.57,15,3
2675,광섬유LED,50.0,70.0,0.0,0.0,0.0,0.0,3,3
2676,미디어전광판,10.0,10.0,1.0,0.3,5.71,2.39,13,2
2677,옥외광고,3030.0,2330.0,25.5,23.7,0.89,1.09,15,3
2678,대형전광판,70.0,90.0,1.3,4.7,1.65,5.53,15,3
2679,LED스크린,260.0,320.0,5.8,17.8,2.27,5.67,15,3
2680,크리스마스초,500.0,3170.0,5.9,23.9,1.21,0.78,15,3
2681,LED스크린대여,30.0,30.0,2.1,3.0,5.6,9.38,14,3
2682,탁상용트리,80.0,470.0,0.7,1.6,0.84,0.35,15,3
2683,크리스마스트리210CM,20.0,20.0,0.0,0.3,0.0,1.52,4,1
2684,크리스마스트리120CM,30.0,60.0,0.0,0.7,0.0,1.08,3,3
2685,소형크리스마스트리,50.0,250.0,0.4,3.1,0.73,1.23,15,3
2686,소형트리,110.0,720.0,1.0,5.6,0.91,0.78,15,3
2687,흰트리,10.0,70.0,0.0,0.0,0.0,0.0,3,3
2688,트리3M,20.0,90.0,0.6,0.0,2.16,0.0,5,2
2689,축제조명,30.0,40.0,0.3,3.1,0.84,7.7,15,3
2690,빛조형물,20.0,10.0,1.0,1.5,3.74,9.1,15,3
2691,은하수LED,30.0,60.0,0.7,0.9,1.81,1.53,15,3
2692,소나무트리,50.0,220.0,0.0,0.0,0.0,0.0,3,3
2693,크리스마스트리사이트,10.0,80.0,0.3,0.0,2.57,0.0,3,3
2694,예쁜크리스마스트리,20.0,130.0,0.7,0.0,3.34,0.0,4,1
2695,스마트시티,4420.0,6660.0,0.8,0.7,0.02,0.02,15,3
2696,크리스마스스티커,1690.0,5060.0,4.2,32.0,0.26,0.65,15,3
2697,LED벤치,10.0,10.0,0.3,0.0,1.69,0.0,13,2
2698,지네전구,3570.0,20400.0,10.3,13.0,0.3,0.07,15,3
2699,크리스마스무드등,1040.0,4680.0,1.0,9.2,0.1,0.21,15,3
2700,와이어전구,760.0,5150.0,2.0,4.3,0.27,0.09,15,3
2701,줄조명,1430.0,5200.0,7.4,69.9,0.55,1.45,15,3
2702,트리LED,90.0,270.0,1.4,1.5,1.6,0.56,15,3
2703,그물조명,40.0,160.0,0.0,0.6,0.0,0.36,3,3
2704,트리전구100구,10.0,20.0,0.0,0.0,0.0,0.0,3,3
2705,트리전구500구,10.0,20.0,0.0,0.0,0.0,0.0,3,3
2706,크리스마스야외전구,20.0,90.0,0.0,0.3,0.0,0.36,3,3
2707,트리용전구,30.0,70.0,0.3,2.0,1.05,2.74,15,3
2708,지니전구,70.0,80.0,0.8,0.3,1.12,0.44,5,2
2709,전자현수막,220.0,170.0,3.7,4.6,1.84,2.83,15,3
2710,크리스마스볼장식,20.0,60.0,0.3,0.0,1.16,0.0,15,3
2711,성탄조명,10.0,50.0,0.5,1.5,2.6,2.81,15,3
2712,패브릭가랜드,130.0,1190.0,1.3,7.1,0.96,0.64,15,3
2713,크리스마스별,160.0,710.0,0.4,3.5,0.26,0.51,15,3
2714,광주빛축제,40.0,240.0,0.0,0.0,0.0,0.0,3,3
2715,줄전구,530.0,2310.0,3.1,27.3,0.61,1.26,15,3
2716,LED전광판가격,30.0,90.0,0.2,5.5,0.58,6.25,15,3
2717,작은트리,60.0,420.0,0.3,0.9,0.44,0.23,15,3
2718,옥외전광판,80.0,90.0,2.4,1.6,2.9,1.89,15,3
2719,무장식크리스마스트리,30.0,40.0,1.3,0.0,4.25,0.0,7,2
2720,무뚜기,720.0,520.0,9.5,6.8,1.34,1.34,15,3
2721,경관조명설치,30.0,10.0,0.2,0.3,0.65,2.23,15,3
2722,LED디스플레이,230.0,190.0,7.0,5.7,3.13,3.46,15,3
2723,사이니지,4950.0,4370.0,12.3,43.8,0.27,1.06,15,3
2724,LED터널,10.0,10.0,0.0,0.7,0.0,4.17,3,3
2725,LED전광판설치,100.0,190.0,2.3,5.4,2.29,3.24,15,3
2726,크리스마스별조명,40.0,80.0,0.1,0.0,0.16,0.0,15,3
2727,LED수중등,30.0,60.0,0.3,2.8,1.12,4.92,15,3
2728,은하수전구,250.0,590.0,6.1,16.5,2.38,2.89,15,3
2729,경관조명등,30.0,30.0,1.1,0.3,3.66,0.91,15,3
2730,고급조명,60.0,160.0,1.7,10.9,2.93,6.96,15,3
2731,알전구조명,40.0,100.0,0.0,0.0,0.0,0.0,3,3
2732,전구트리,210.0,1440.0,0.2,4.7,0.1,0.34,15,3
2733,트리등,80.0,330.0,0.7,8.1,0.91,2.51,15,3
2734,겨울장식,70.0,180.0,0.0,0.7,0.0,0.36,3,3
2735,지하철전광판,120.0,300.0,0.3,2.3,0.27,0.84,13,2
2736,백화점디스플레이,30.0,40.0,0.4,0.0,1.09,0.0,15,3
2737,롯데월드조명,30.0,310.0,0.0,0.0,0.0,0.0,3,3
2738,VMD디자인,60.0,30.0,0.0,0.0,0.0,0.0,14,3
2739,VMD업체,70.0,10.0,2.2,0.7,3.15,4.09,15,3
2740,백화점VMD,30.0,50.0,0.0,0.0,0.0,0.0,15,3
2741,원주빛축제,10.0,140.0,0.0,0.3,0.0,0.29,3,3
2742,백화점조명,40.0,160.0,0.0,0.3,0.0,0.17,15,3
2743,디자인기획,130.0,70.0,0.7,0.0,0.56,0.0,15,3
2744,조명축제,40.0,260.0,0.0,0.0,0.0,0.0,3,3
2745,루미나리,110.0,420.0,0.0,0.0,0.0,0.0,3,3
2746,건물외부조명,30.0,70.0,0.3,1.5,0.96,2.04,15,3
2747,라이팅쇼,20.0,90.0,0.3,0.3,1.24,0.44,3,3
2748,외벽장식,10.0,20.0,0.4,0.3,2.21,1.34,8,2
2749,전시조명,220.0,300.0,0.8,3.0,0.38,1.06,15,3
2750,라이팅아트,50.0,30.0,0.0,0.0,0.0,0.0,4,1
2751,크리스마스데코레이션,60.0,60.0,0.5,0.3,0.72,0.49,15,3
2752,LED글씨,170.0,590.0,2.1,16.0,1.29,2.91,14,3
2753,크리스마스홈파티꾸미기,40.0,120.0,0.3,0.3,0.71,0.28,15,3
2754,야간조명,230.0,610.0,0.3,4.6,0.13,0.81,15,3
2755,LED미디어파사드,20.0,10.0,0.5,0.0,2.14,0.0,15,3
2756,콘텐츠,7500.0,8900.0,1.3,21.0,0.02,0.26,15,3
2757,엘이디전구,340.0,1790.0,6.8,45.7,2.1,2.71,15,3
2758,크리스마스장식전구,90.0,240.0,1.9,5.0,1.98,2.16,15,3
2759,경관조명업체,30.0,20.0,1.5,0.0,4.65,0.0,15,3
2760,LED무뚜기,130.0,70.0,2.4,0.0,1.81,0.0,15,3
2761,크리스마스조화,430.0,1780.0,1.5,11.9,0.35,0.68,15,3
2762,외관조명,20.0,70.0,0.3,2.1,1.45,3.1,15,3
2763,대형LED스크린,20.0,40.0,0.4,1.4,1.67,3.74,15,3
2764,LED연등,10.0,20.0,0.0,0.0,0.0,0.0,14,3
2765,투명디스플레이,380.0,450.0,3.0,7.5,0.83,1.79,15,3
2766,미디어캔버스,60.0,40.0,0.0,0.0,0.0,0.0,3,3
2767,LED스크린설치,10.0,10.0,0.5,2.2,4.94,14.0,15,3
2768,츄리전구,40.0,80.0,1.2,5.0,2.45,5.93,15,3
2769,행잉조명,70.0,200.0,0.2,1.5,0.27,0.77,10,2
2770,트리LED전구,50.0,170.0,1.0,1.9,1.93,1.13,15,3
2771,앵두전구,2980.0,8190.0,4.0,68.0,0.15,0.86,15,3
2772,LED아트,30.0,30.0,1.7,0.6,5.04,1.99,5,2
2773,무장식트리,180.0,680.0,0.7,5.6,0.4,0.86,15,3
2774,겨울포스터,150.0,580.0,0.0,1.7,0.0,0.29,3,3
2775,트리장식볼,80.0,550.0,0.9,3.7,1.17,0.69,15,3
2776,LED전구,6660.0,25600.0,27.1,200.8,0.44,0.86,15,3
2777,수영장조명,100.0,220.0,4.9,11.4,5.37,5.74,15,3
2778,시드니오페라하우스,2390.0,5700.0,4.1,68.8,0.18,1.27,14,3
2779,달모형,60.0,240.0,0.6,0.6,1.07,0.27,14,3
2780,대형달,20.0,80.0,1.1,1.4,3.88,1.68,10,2
2781,꼬마전구,970.0,2850.0,3.9,30.8,0.42,1.14,15,3
2782,미니전구,440.0,1700.0,1.9,15.2,0.44,0.95,15,3
2783,크리스마스매장꾸미기,20.0,70.0,0.8,0.7,2.86,0.94,15,3
2784,공원조명,30.0,60.0,0.9,0.0,2.71,0.0,15,3
2785,커튼전구,150.0,750.0,1.0,6.2,0.66,0.84,15,3
2786,커튼조명,350.0,2260.0,0.8,3.2,0.25,0.15,15,3
2787,커튼형전구,20.0,70.0,0.3,1.0,1.45,1.45,15,3
2788,크리스마스LED장식,60.0,220.0,0.4,0.9,0.64,0.4,15,3
2789,크리스마스랜턴,460.0,2650.0,0.7,2.7,0.15,0.11,3,3
2790,앵두전구100구,20.0,100.0,0.1,0.0,0.31,0.0,15,3
2791,LED장식,70.0,250.0,0.7,0.3,0.94,0.13,15,3
2792,벽트리전구,20.0,80.0,0.0,0.0,0.0,0.0,3,3
2793,별모양전구,30.0,130.0,0.0,1.3,0.0,1.05,3,3
2794,앵두전구트리,10.0,120.0,0.0,0.0,0.0,0.0,15,3
2795,건전지트리전구,20.0,120.0,0.1,0.9,0.6,0.75,7,2
2796,대형LED전광판,100.0,210.0,1.8,8.1,1.8,4.27,15,3
2797,나무LED,30.0,70.0,0.3,0.6,0.85,0.88,15,3
2798,크리스마스선물,7010.0,26200.0,14.9,72.1,0.22,0.29,15,3
2799,물방울조명,50.0,220.0,0.2,0.3,0.42,0.17,15,3
2800,트리조형물,60.0,30.0,3.6,2.4,5.83,6.25,13,2
2801,잔디등설치,20.0,10.0,0.4,0.0,1.88,0.0,11,2
2802,크리스마스앵두전구,50.0,130.0,0.0,0.0,0.0,0.0,13,2
2803,크리스마스양초,150.0,610.0,0.1,2.5,0.09,0.42,15,3
2804,미니조명,580.0,2480.0,1.4,8.6,0.26,0.37,15,3
2805,크리스마스꼬마전구,30.0,100.0,0.0,0.7,0.0,0.63,3,3
2806,장식조명,140.0,240.0,1.3,2.6,0.94,1.13,15,3
2807,레이저조명,270.0,810.0,4.5,17.0,1.78,2.26,15,3
2808,LED지구본,40.0,380.0,0.4,0.0,1.05,0.0,14,3
2809,겨울축제,3040.0,8080.0,1.3,6.5,0.05,0.09,15,3
2810,크리스마스축제,1310.0,4710.0,1.2,1.0,0.1,0.03,13,2
2811,크리스마스행사,1580.0,3690.0,3.3,5.9,0.22,0.17,15,3
2812,아파트크리스마스,50.0,110.0,1.4,0.9,3.06,0.77,10,2
2813,무대장식,130.0,160.0,3.2,2.2,2.34,1.44,15,3
2814,교회트리장식,10.0,30.0,0.0,0.3,0.0,1.12,3,3
2815,카드보드만들기,10.0,10.0,0.5,0.0,5.41,0.0,4,1
2816,꽃조명,120.0,720.0,1.2,7.2,1.01,1.08,15,3
2817,미니트리전구,40.0,240.0,0.0,0.0,0.0,0.0,3,3
2818,야외LED조명,300.0,1410.0,4.1,22.3,1.41,1.67,15,3
2819,전나무트리120,10.0,90.0,0.0,1.7,0.0,1.75,3,3
2820,달풍선,80.0,310.0,3.1,18.7,4.0,6.14,13,2
2821,성탄트리전구,20.0,20.0,1.9,1.8,6.67,6.25,15,3
2822,루미나래,10.0,20.0,0.0,0.0,0.0,0.0,3,3
2823,대전빛축제,20.0,150.0,0.0,0.0,0.0,0.0,3,3
2824,부산크리스마스트리,100.0,410.0,0.9,1.3,0.87,0.33,14,3
2825,눈꽃전구,130.0,580.0,0.6,8.3,0.48,1.47,15,3
2826,라이트아트,140.0,270.0,0.2,0.3,0.16,0.12,14,3
2827,LED별,50.0,120.0,0.5,3.2,1.05,2.66,15,3
2828,눈송이,1120.0,2270.0,0.0,0.7,0.0,0.04,3,3
2829,대형트리렌탈,30.0,40.0,4.4,2.2,13.37,5.7,7,2
2830,크리스마스알전구,100.0,340.0,0.0,0.7,0.0,0.2,3,3
2831,미디어파사드비용,10.0,10.0,0.2,0.0,1.18,0.0,15,3
2832,대형크리스마스트리장식,10.0,20.0,0.3,0.0,3.34,0.0,3,3
2833,크리스마스파티소품,50.0,210.0,0.9,3.4,1.59,1.6,15,3
2834,양말오너먼트,10.0,70.0,0.0,0.0,0.0,0.0,3,3
2835,크리스마스분위기,390.0,1390.0,0.5,1.3,0.14,0.1,15,3
2836,크리스마스매트,70.0,440.0,0.0,0.0,0.0,0.0,3,3
2837,크리스마스그릇,450.0,3870.0,2.5,20.4,0.56,0.54,15,3
2838,크리스마스캔들홀더,80.0,460.0,0.0,0.3,0.0,0.08,3,3
2839,크리스마스테이블소품,30.0,70.0,0.0,0.7,0.0,0.92,3,3
2840,북유럽크리스마스트리,20.0,100.0,0.2,0.3,0.72,0.32,15,3
2841,크리스마스촛대,120.0,660.0,0.0,0.3,0.0,0.06,3,3
2842,LED레터링,40.0,150.0,0.6,0.8,1.26,0.51,12,2
2843,광고조명,60.0,60.0,0.8,3.2,1.57,5.4,15,3
2844,산타몰드,70.0,370.0,0.3,1.0,0.48,0.28,3,3
2845,크리스마스캔들,1010.0,3730.0,1.1,6.5,0.12,0.18,15,3
2846,교회성탄트리,20.0,50.0,1.4,0.0,6.18,0.0,4,1
2847,별조명,280.0,1310.0,1.5,7.8,0.53,0.64,15,3
2848,LED달,10.0,30.0,0.9,0.3,5.32,1.06,12,2
2849,건물경관조명,20.0,30.0,0.5,0.3,2.23,1.0,15,3
2850,투사등,70.0,40.0,0.5,0.0,0.76,0.0,15,3
2851,특수조명,410.0,890.0,15.7,55.4,3.99,6.63,15,3
2852,교회조명,40.0,130.0,1.1,8.0,2.7,6.3,15,3
2853,실외등,240.0,1020.0,2.5,19.4,1.11,2.06,15,3
2854,거리조명,30.0,30.0,1.0,1.2,3.21,4.26,14,3
2855,정원조명등,20.0,130.0,0.5,4.8,1.73,3.88,15,3
2856,자작나무트리,1620.0,17200.0,1.4,39.6,0.09,0.24,15,3
2857,크리스마스트리LED전구,30.0,50.0,0.5,0.3,1.42,0.56,15,3
2858,창문트리,250.0,1770.0,0.6,6.7,0.25,0.38,15,3
2859,크리스마스트리장식전구,10.0,20.0,0.3,0.0,2.09,0.0,15,3
2860,별전구,80.0,530.0,0.8,9.8,0.95,1.91,15,3
2861,외부경관조명,10.0,20.0,0.0,0.0,0.0,0.0,3,3
2862,LED미니전구,180.0,1050.0,0.5,2.2,0.3,0.23,15,3
2863,트리150CM,30.0,130.0,0.0,0.0,0.0,0.0,3,3
2864,체육관조명,40.0,50.0,0.7,0.3,1.79,0.62,15,3
2865,크리스마스볼,390.0,1790.0,2.1,8.3,0.54,0.48,15,3
2866,크리스마스캔들만들기,100.0,370.0,1.2,5.0,1.09,1.34,9,2
2867,크리스마스화이트트리,50.0,280.0,0.0,0.3,0.0,0.12,3,3
2868,LED갈대,10.0,20.0,0.5,0.9,3.35,3.85,13,2
2869,트리파는곳,10.0,190.0,0.0,3.0,0.0,1.54,3,3
2870,LED가구,10.0,20.0,1.0,2.5,6.55,10.42,14,3
2871,크리스마스오너먼트세트,80.0,530.0,0.2,6.8,0.24,1.29,15,3
2872,조형물의자,10.0,10.0,0.2,0.0,2.23,0.0,4,1
2873,건물외관조명,10.0,40.0,0.8,2.0,4.22,5.27,15,3
2874,갈대등,50.0,50.0,1.9,1.5,3.79,3.07,15,3
2875,크리스마스장식세트,110.0,420.0,2.3,5.3,2.09,1.26,15,3
2876,LED포토존,20.0,20.0,0.9,0.3,3.08,1.64,15,3
2877,LED100구,120.0,80.0,1.2,0.6,0.96,0.79,15,3
2878,대형조명,70.0,270.0,2.3,10.0,3.34,3.98,15,3
2879,LED의자,30.0,90.0,1.2,6.0,3.57,6.32,14,3
2880,크리스마스장식볼,230.0,830.0,1.9,3.7,0.81,0.46,15,3
2881,크리스마스니스,20.0,100.0,0.0,0.0,0.0,0.0,3,3
2882,크리스마스눈사람인형,20.0,30.0,0.4,0.0,1.81,0.0,5,2
2883,크리스마스글자,30.0,130.0,0.0,0.7,0.0,0.53,6,2
2884,크리스마스트리모루,20.0,30.0,0.3,0.0,1.54,0.0,7,2
2885,크리스마스트리리스,40.0,130.0,0.0,0.0,0.0,0.0,3,3
2886,크리스마스트리인형,250.0,1270.0,0.0,0.7,0.0,0.06,3,3
2887,젤리스티커,60.0,310.0,0.0,0.7,0.0,0.22,3,3
2888,크리스마스파티용품,860.0,3280.0,13.9,90.2,1.65,2.81,15,3
2889,크리스마스만들기,1480.0,4380.0,17.5,65.5,1.2,1.52,15,3
2890,크리스마스리본,1090.0,4040.0,9.7,64.9,0.91,1.64,15,3
2891,크리스마스인형,660.0,4300.0,1.9,11.7,0.29,0.28,15,3
2892,사슴인형,90.0,610.0,0.3,0.3,0.38,0.06,3,3
2893,크리스마스트리러그,190.0,920.0,0.0,0.3,0.0,0.04,3,3
2894,벽크리스마스트리,30.0,200.0,0.0,0.0,0.0,0.0,3,3
2895,크리스마스미니소품,30.0,120.0,0.7,0.0,2.09,0.0,3,3
2896,고드름전구,80.0,200.0,0.7,5.3,0.92,2.63,15,3
2897,LED와이어,120.0,510.0,0.3,0.3,0.23,0.08,15,3
2898,LED꼬마전구,300.0,1040.0,1.5,18.4,0.53,1.87,15,3
2899,대형트리세트,20.0,40.0,0.8,0.5,3.94,1.25,13,2
2900,크리스마스트리150CM,50.0,70.0,0.0,0.3,0.0,0.49,3,3
2901,크리스마스리스,6920.0,32900.0,30.2,281.7,0.45,0.87,15,3
2902,조명조형물,60.0,30.0,1.9,0.3,3.17,0.7,15,3
2903,LED테이블,60.0,220.0,1.8,9.5,2.83,4.73,15,3
2904,옥상경관조명,20.0,20.0,0.9,0.0,3.87,0.0,10,2
2905,츄리등,20.0,100.0,0.3,7.3,1.45,7.25,15,3
2906,눈꽃LED,30.0,80.0,0.4,0.0,1.2,0.0,8,2
2907,크리스마스트리램프,30.0,40.0,0.4,0.3,1.22,0.82,5,2
2908,LED별장식,10.0,10.0,0.8,0.3,9.34,3.04,8,2
2909,폭포수LED,10.0,10.0,0.0,0.0,0.0,0.0,3,3
2910,사슴모형,30.0,110.0,0.0,0.0,0.0,0.0,13,2
2911,영국타워브릿지,530.0,1360.0,0.0,0.0,0.0,0.0,3,3
2912,유럽건축물,100.0,300.0,0.0,0.0,0.0,0.0,3,3
2913,세계유명건축물,350.0,1030.0,0.3,0.0,0.1,0.0,3,3
2914,연말소품,10.0,50.0,0.0,0.8,0.0,1.54,4,1
2915,태양계행성모형,10.0,50.0,0.2,0.0,1.39,0.0,6,2
2916,미디어파사드,2980.0,3550.0,19.3,37.9,0.7,1.21,15,3
2917,바닥경관조명,10.0,10.0,0.0,0.0,0.0,0.0,3,3
2918,아파트옥상경관조명,20.0,10.0,1.4,0.0,5.96,0.0,4,1
2919,건물조명,80.0,160.0,1.0,0.5,1.3,0.32,15,3
2920,크리스마스소품샵,370.0,1500.0,15.3,68.1,4.12,4.57,15,3
2921,LED볼,120.0,470.0,1.7,14.3,1.51,3.31,15,3
2922,연말파티용품,180.0,740.0,3.3,19.1,1.78,2.59,15,3
2923,크리스마스재료,40.0,140.0,1.5,2.5,3.59,1.8,9,2
2924,크리스마스장식양말,30.0,170.0,0.0,0.3,0.0,0.2,3,3
2925,고보프로젝터,20.0,10.0,0.0,0.3,0.0,2.09,11,2
2926,그림자포토존,20.0,20.0,0.3,0.0,1.55,0.0,9,2
2927,사무실크리스마스장식,30.0,10.0,0.3,0.0,0.69,0.0,15,3
2928,그물전구,50.0,80.0,0.0,3.4,0.0,4.19,6,2
2929,건축물만들기,80.0,230.0,0.0,0.0,0.0,0.0,3,3
2930,메리크리스마스가랜드,50.0,260.0,0.2,0.0,0.36,0.0,15,3
2931,크리스마스냅킨,100.0,660.0,0.6,6.4,0.56,1.0,15,3
2932,트리별,180.0,1400.0,0.0,1.3,0.0,0.1,3,3
2933,크리스마스전나무트리,40.0,270.0,0.2,2.0,0.38,0.78,6,2
2934,산타조형물,40.0,60.0,0.8,0.0,1.69,0.0,15,3
2935,포토존조명,60.0,170.0,0.1,1.5,0.23,0.93,14,3
2936,크리스마스장식인형,30.0,150.0,0.3,0.7,0.75,0.45,15,3
2937,크리스마스가렌더,100.0,370.0,0.9,2.2,0.88,0.61,15,3
2938,매장크리스마스장식,30.0,110.0,0.3,1.0,1.05,0.89,15,3
2939,카페크리스마스인테리어,30.0,140.0,1.9,2.5,4.88,1.76,6,2
2940,도자기오너먼트,10.0,210.0,0.0,0.0,0.0,0.0,3,3
2941,크리스마스미니어쳐,40.0,160.0,0.0,0.0,0.0,0.0,3,3
2942,겨울포토존,70.0,230.0,0.5,0.0,0.71,0.0,4,1
2943,호텔조명,70.0,260.0,1.1,5.0,1.43,1.97,15,3
2944,대구빛축제,30.0,100.0,0.0,0.0,0.0,0.0,2,2
2945,인스타포토존,290.0,650.0,1.5,7.0,0.52,1.16,15,3
2946,포토존꾸미기,180.0,600.0,0.7,8.6,0.4,1.5,15,3
2947,크리스마스캔들DIY,20.0,60.0,0.3,0.0,1.39,0.0,3,3
2948,디지털사이니지렌탈,10.0,10.0,0.7,0.3,5.41,2.78,14,3
2949,MEDIAFACADE,40.0,10.0,0.0,0.0,0.0,0.0,3,3
2950,LED미디어,20.0,10.0,0.8,0.0,4.17,0.0,6,2
2951,LED유리,10.0,40.0,0.5,0.8,2.85,1.88,12,2
2952,투명LED,200.0,160.0,4.4,11.5,2.28,7.33,15,3
2953,투명LED전광판,20.0,10.0,0.7,1.0,2.63,10.0,15,3
2954,투명스크린,50.0,100.0,0.4,1.4,0.69,1.45,15,3
2955,투명유리,140.0,280.0,1.7,3.2,1.33,1.26,15,3
2956,투명전광판,10.0,20.0,0.5,0.3,3.62,1.57,15,3
2957,커튼월유리,70.0,30.0,0.2,0.0,0.31,0.0,11,2
2958,코엑스영상,10.0,10.0,0.0,0.0,0.0,0.0,3,3
2959,유리건축,20.0,50.0,0.0,0.0,0.0,0.0,3,3
2960,미디어파사드공연,10.0,10.0,0.0,0.0,0.0,0.0,3,3
2961,부산미디어파사드,20.0,10.0,1.0,0.0,4.39,0.0,11,2
2962,대구미디어파사드,10.0,10.0,0.0,0.0,0.0,0.0,7,2
2963,회사로비인테리어,20.0,10.0,0.2,0.6,0.96,5.72,15,3
2964,크리스마스테이블매트,240.0,920.0,2.4,3.6,1.03,0.4,9,2
2965,나무조명,330.0,1380.0,6.0,20.2,1.87,1.54,15,3
2966,가을포토존,120.0,380.0,0.0,0.3,0.0,0.1,3,3
2967,조형물조명,30.0,20.0,0.5,0.6,1.63,2.07,15,3
2968,파티등,150.0,720.0,0.7,12.4,0.53,1.84,15,3
2969,파티라이트,4040.0,11400.0,10.4,96.3,0.28,0.91,15,3
2970,파티전구,80.0,330.0,0.7,4.0,0.81,1.35,15,3
2971,플리마켓조명,30.0,130.0,0.3,0.3,0.93,0.29,3,3
2972,행사장조명,10.0,20.0,0.3,0.6,2.23,3.71,15,3
2973,야시장조명,10.0,20.0,0.0,0.3,0.0,1.52,3,3
2974,파티조명,210.0,920.0,1.5,19.3,0.75,2.23,15,3
2975,홀로그램퍼포먼스,30.0,10.0,2.4,0.3,8.7,3.71,15,3
2976,코엑스광고,80.0,160.0,0.4,2.5,0.49,1.62,14,3
2977,미디어아트영상,30.0,10.0,1.9,0.0,6.35,0.0,6,2
2978,미디어아트비용,10.0,10.0,0.8,0.7,5.89,4.09,10,2
2979,미디어아트공연,30.0,10.0,0.4,0.0,1.08,0.0,8,2
2980,LED벚꽃나무,20.0,10.0,0.6,0.6,2.49,5.13,14,3
2981,성탄절장식,70.0,340.0,0.5,8.4,0.71,2.48,15,3
2982,옥외조명,90.0,100.0,1.9,2.7,2.15,2.72,15,3
2983,크리스마스담요,320.0,1430.0,0.5,3.4,0.17,0.25,15,3
2984,크리스마스러그,380.0,1690.0,1.1,3.0,0.29,0.18,12,2
2985,크리스마스홈파티장식,30.0,60.0,0.1,1.0,0.42,1.52,15,3
2986,크리스마스집꾸미기,240.0,850.0,1.3,6.4,0.55,0.76,15,3
2987,사슴조형물,60.0,80.0,1.5,0.5,2.67,0.62,15,3
2988,축제포토존,60.0,160.0,0.5,0.0,0.76,0.0,15,3
2989,크리스마스미니어처,180.0,950.0,0.3,0.7,0.19,0.08,3,3
2990,LED나무,80.0,250.0,1.1,6.8,1.35,2.81,15,3
2991,나무등,60.0,2610.0,0.4,3.0,0.71,0.12,15,3
2992,인스타그램포토존,410.0,470.0,4.3,11.8,1.11,2.72,15,3
2993,하트포토존,30.0,60.0,0.3,0.0,0.99,0.0,10,2
2994,LED눈결정,20.0,10.0,0.6,0.0,2.9,0.0,6,2
2995,꽃LED,20.0,80.0,0.6,0.3,2.67,0.3,15,3
2996,일루미아트리,60.0,70.0,3.1,2.5,4.51,3.58,8,2
2997,LED스노우펄,20.0,20.0,0.7,0.3,2.85,1.45,15,3
2998,스노우펄,140.0,140.0,3.3,4.5,2.44,3.29,15,3
2999,스노우풀,50.0,80.0,1.8,1.3,3.74,1.51,15,3
3000,LED네온플렉스,80.0,210.0,1.9,0.5,2.34,0.25,15,3
3001,LED스노우폴,20.0,60.0,0.6,3.8,2.23,5.97,15,3
3002,크리스마스젤캔들,40.0,130.0,0.0,0.3,0.0,0.26,3,3
3003,방수트리전구,10.0,50.0,0.0,0.0,0.0,0.0,3,3
3004,포토존설치,230.0,440.0,5.9,11.3,2.72,2.72,15,3
3005,미니학사모,50.0,270.0,0.0,1.3,0.0,0.51,3,3
