,연관키워드,월간검색수_PC,월간검색수_모바일,월평균클릭수_PC,월평균클릭수_모바일,월평균클릭률_PC,월평균클릭률_모바일,월평균노출광고수,경쟁정도
1214,에어매트,7280.0,48200.0,8.5,261.3,0.13,0.58,15,3
1215,야외매트,310.0,1160.0,2.5,20.0,0.88,1.84,15,3
1216,솜토퍼,60.0,320.0,1.5,9.7,2.35,3.43,15,3
1217,일룸슬로우토퍼,20.0,170.0,0.3,4.3,1.28,2.61,12,2
1218,차박필수품,190.0,720.0,1.0,7.3,0.58,1.09,15,3
1219,캠핑에어매트,1910.0,11000.0,4.6,52.3,0.26,0.51,15,3
1220,파크론매트,1490.0,17800.0,2.5,91.8,0.18,0.56,15,3
1221,로봇청소기,31800.0,166600.0,131.7,1678.8,0.44,1.07,15,3
1222,로봇청소기추천,3780.0,15800.0,21.5,247.3,0.6,1.65,15,3
1223,로봇물걸레청소기,1690.0,15400.0,16.0,397.2,1.0,2.72,15,3
1224,물걸레로봇청소기,3160.0,21600.0,21.3,421.3,0.72,2.06,15,3
1225,자동청소기,390.0,1930.0,2.5,57.1,0.7,3.18,15,3
1226,가성비로봇청소기,390.0,1070.0,0.5,9.7,0.14,0.95,15,3
1227,저렴한로봇청소기,260.0,1860.0,2.2,35.3,0.88,1.96,15,3
1228,물걸레청소기,6700.0,42700.0,30.1,558.2,0.48,1.41,15,3
1229,진공물걸레청소기,160.0,1080.0,1.7,24.0,1.07,2.41,15,3
1230,전동물걸레,110.0,590.0,0.8,12.3,0.74,2.15,15,3
1231,로봇청소기순위,300.0,1630.0,0.2,2.7,0.07,0.17,15,3
1232,로봇물걸레청소기추천,150.0,750.0,0.7,17.4,0.46,2.5,15,3
1233,물걸레로봇청소기추천,280.0,1450.0,1.0,18.0,0.38,1.27,15,3
1234,무인청소기,30.0,70.0,0.0,0.0,0.0,0.0,10,2
1235,롯봇청소기,40.0,190.0,0.3,3.3,0.64,1.81,15,3
1236,무선로봇청소기,100.0,350.0,1.1,11.5,1.03,3.38,15,3
1237,스마트로봇청소기,40.0,870.0,0.3,100.2,0.7,11.56,15,3
1238,무선자동청소기,10.0,50.0,0.6,1.2,3.18,2.55,4,1
1239,홈쇼핑로봇청소기,30.0,140.0,0.3,1.8,0.77,1.28,14,3
1240,로보트청소기,110.0,1930.0,0.9,28.9,0.79,1.54,15,3
1241,진공물걸레로봇청소기,10.0,50.0,0.0,0.0,0.0,0.0,7,2
1242,쿠팡로봇청소기,10.0,40.0,0.5,3.1,4.0,7.15,2,1
1243,로봇청소기R9,80.0,260.0,0.5,0.3,0.6,0.1,14,3
1244,R9,360.0,1680.0,0.5,13.2,0.14,0.86,15,3
1245,자동물걸레로봇청소기,10.0,60.0,0.0,0.0,0.0,0.0,3,3
1246,미니로봇청소기,60.0,370.0,0.2,5.5,0.33,1.57,15,3
1247,LG물걸레청소기,310.0,2640.0,0.8,23.3,0.27,0.94,15,3
1248,로보청소기,130.0,370.0,1.3,9.8,1.06,2.8,15,3
1249,가성비좋은로봇청소기,30.0,110.0,0.4,2.8,1.3,2.87,15,3
1250,로봇청소기할인,20.0,30.0,0.1,0.3,0.58,0.84,15,3
1251,로봇청소기브랜드,100.0,140.0,0.0,0.0,0.0,0.0,3,3
1252,클린스테이션,80.0,200.0,0.5,0.0,0.55,0.0,11,2
1253,로봇청소,40.0,540.0,0.2,1.8,0.5,0.35,15,3
1254,국산로봇청소기,90.0,330.0,0.6,6.0,0.68,1.89,15,3
1255,흡입로봇청소기,20.0,110.0,0.2,0.8,0.63,0.73,13,2
1256,로봇청소기가성비,100.0,280.0,0.5,2.9,0.46,1.08,15,3
1257,물걸레로봇청소기비교,20.0,30.0,0.0,1.0,0.0,2.86,3,3
1258,로봇청소기비교,360.0,2180.0,0.4,5.2,0.12,0.25,15,3
1259,로봇청소기배터리,110.0,500.0,0.1,0.7,0.12,0.15,15,3
1260,물걸레자동청소기,20.0,120.0,0.1,4.8,0.5,3.93,15,3
1261,물걸레로봇청소기순위,10.0,30.0,0.0,0.7,0.0,2.3,3,3
1262,인공지능로봇청소기,40.0,60.0,0.1,0.0,0.15,0.0,15,3
1263,로봇청소기문턱,750.0,2720.0,0.4,15.5,0.06,0.61,15,3
1264,로봇청소기중고,160.0,630.0,1.4,19.8,0.93,3.32,12,2
1265,로봇청소기물걸레,570.0,2340.0,1.4,24.3,0.26,1.1,15,3
1266,청소로봇,340.0,750.0,3.3,13.2,0.99,1.85,15,3
1267,로봇청소기가격,60.0,400.0,0.5,33.3,0.92,8.7,15,3
1268,로봇청소기밧데리,40.0,140.0,0.2,2.1,0.53,1.47,13,2
1269,로봇걸레청소기,80.0,570.0,0.4,16.6,0.55,3.05,15,3
1270,로봇청소기LG,140.0,520.0,0.5,5.5,0.33,1.13,15,3
1271,저소음로봇청소기,10.0,30.0,0.8,0.3,5.56,0.91,4,1
1272,로봇청소기성능,10.0,30.0,0.0,0.0,0.0,0.0,3,3
1273,로봇청소기리뷰,10.0,20.0,0.0,0.0,0.0,0.0,3,3
1274,프리미엄로봇청소기,10.0,30.0,0.0,0.0,0.0,0.0,3,3
1275,로봇진공청소기,30.0,100.0,0.8,0.9,2.36,0.97,15,3
1276,LG로봇청소기,3400.0,20100.0,5.3,96.1,0.17,0.52,15,3
1277,엘지로봇청소기,1310.0,10400.0,2.3,88.8,0.19,0.91,15,3
1278,물걸레청소기로봇,200.0,1440.0,0.9,30.5,0.52,2.28,15,3
1279,로봇물청소기,110.0,410.0,0.7,8.1,0.62,2.16,15,3
1280,원룸로봇청소기,130.0,390.0,0.3,5.2,0.27,1.42,15,3
1281,물걸레로봇,70.0,320.0,0.1,0.0,0.18,0.0,15,3
1282,물청소로봇,10.0,100.0,0.1,0.0,0.7,0.0,13,2
1283,물걸레전용로봇청소기,80.0,220.0,0.1,0.3,0.13,0.16,10,2
1284,로봇청소기물걸레겸용,40.0,130.0,0.0,0.0,0.0,0.0,3,3
1285,바닥청소용품,100.0,610.0,2.4,17.3,2.45,3.04,15,3
1286,샤오미로봇청소기1세대,220.0,920.0,1.3,3.7,0.62,0.44,10,2
1287,샤오미로봇청소기물걸레,120.0,1550.0,0.2,6.9,0.18,0.47,10,2
1288,샤오미로봇청소기추천,60.0,1270.0,0.9,0.0,1.36,0.0,12,2
1289,에코백스,5250.0,21900.0,4.6,114.3,0.1,0.56,15,3
1290,엘지물걸레청소기,150.0,1680.0,0.9,24.5,0.62,1.58,15,3
1291,스마트청소기,20.0,110.0,0.0,6.2,0.0,6.0,15,3
1292,샤오미물걸레로봇청소기,190.0,1870.0,0.6,14.6,0.32,0.8,14,3
1293,ECOVACS,180.0,870.0,0.2,14.2,0.13,1.73,13,2
1294,샤오미로봇청소기,5040.0,33400.0,12.6,304.8,0.26,0.97,15,3
1295,T10,480.0,1530.0,0.0,0.0,0.0,0.0,15,3
1296,T9,600.0,2350.0,0.6,21.3,0.11,0.97,15,3
1297,물걸레겸용로봇청소기,70.0,240.0,0.3,5.4,0.46,2.44,15,3
1298,AI로봇청소기,30.0,80.0,0.1,0.9,0.5,1.22,14,3
1299,에코백스로봇청소기,540.0,8080.0,2.0,33.8,0.39,0.45,15,3
1300,샤오미로이드미,260.0,1140.0,0.2,8.0,0.07,0.74,13,2
1301,삼성파워봇,40.0,410.0,0.2,0.0,0.41,0.0,15,3
1302,삼성로봇청소기파워봇,10.0,50.0,0.0,0.0,0.0,0.0,3,3
1303,삼성로봇청소기사용법,10.0,70.0,0.0,0.6,0.0,0.87,1,2
1304,삼성로봇청소기,3700.0,23400.0,6.0,212.5,0.17,0.97,15,3
1305,삼성전자로봇청소기,250.0,600.0,0.7,9.9,0.29,1.73,15,3
1306,회전걸레,140.0,470.0,0.2,1.5,0.15,0.35,15,3
1307,삼성로봇청소기추천,30.0,130.0,0.1,0.0,0.44,0.0,15,3
1308,에코백스디봇,150.0,900.0,0.0,0.7,0.0,0.09,3,3
1309,코끼리로봇청소기,10.0,30.0,0.1,0.5,1.02,1.91,8,2
1310,삼성로봇청소기필터,70.0,610.0,1.7,14.0,2.52,2.48,4,1
1311,자동물걸레청소기,200.0,1900.0,1.1,30.5,0.58,1.73,15,3
1312,로봇청소기샤오미,130.0,2500.0,0.2,5.7,0.18,0.23,14,3
1313,삼성로봇물걸레청소기,80.0,580.0,0.7,15.0,0.81,2.73,9,2
1314,고양이로봇청소기,70.0,260.0,0.0,0.0,0.0,0.0,3,3
1315,샤오미V10,590.0,1990.0,1.9,17.5,0.34,0.93,9,2
1316,샤오미대리점,30.0,110.0,0.5,2.3,1.67,2.23,6,2
1317,제트봇,1900.0,3660.0,1.0,1.3,0.06,0.04,14,3
1318,삼성물걸레,50.0,340.0,0.4,0.9,0.78,0.28,5,2
1319,일회용물걸레,80.0,1170.0,0.3,7.6,0.33,0.66,15,3
1320,바닥물밀대,60.0,200.0,0.1,1.5,0.11,0.8,15,3
1321,물밀대,550.0,1170.0,2.1,3.3,0.4,0.3,15,3
1322,물티슈밀대,100.0,520.0,0.5,11.9,0.54,2.43,15,3
1323,통돌이물걸레,160.0,790.0,0.3,16.3,0.22,2.2,15,3
1324,물걸레밀대,1720.0,16700.0,8.1,162.3,0.5,1.0,15,3
1325,자동물걸레,100.0,460.0,1.2,7.2,1.22,1.66,15,3
1326,엘지유선청소기,370.0,3340.0,1.6,54.3,0.45,1.7,15,3
1327,물걸레청소기추천,360.0,1670.0,2.7,40.3,0.77,2.61,15,3
1328,DREAME,110.0,450.0,0.8,7.8,0.69,1.79,9,2
1329,올인원청소기,70.0,650.0,0.3,9.8,0.46,1.53,15,3
1330,머리카락청소,170.0,730.0,0.6,14.1,0.37,2.04,15,3
1331,무선물걸레진공청소기,20.0,80.0,0.1,2.0,0.25,2.67,15,3
1332,로이모,110.0,270.0,0.5,6.3,0.46,2.56,8,2
1333,엘지전자로봇청소기,30.0,120.0,0.5,2.3,1.27,1.86,15,3
1334,존탐스로봇청소기,20.0,290.0,0.3,0.0,1.4,0.0,7,2
1335,세비즈,190.0,540.0,0.0,0.7,0.0,0.14,3,3
1336,다이나킹,150.0,580.0,0.2,0.0,0.12,0.0,12,2
1337,카펫청소,50.0,220.0,0.1,4.2,0.26,2.03,15,3
1338,무선걸레청소기,90.0,480.0,0.3,10.3,0.38,2.32,15,3
1339,걸레청소기,210.0,1380.0,0.3,18.0,0.14,1.38,15,3
1340,물걸레,1670.0,5480.0,8.3,94.8,0.52,1.85,15,3
1341,물걸레추천,20.0,100.0,0.0,0.3,0.0,0.33,14,3
1342,회전물걸레,150.0,710.0,0.3,4.3,0.19,0.66,15,3
1343,샤오미물걸레청소기,430.0,2590.0,1.0,24.6,0.25,1.02,15,3
1344,물걸레청소,250.0,980.0,1.9,18.3,0.75,1.98,15,3
1345,듀얼스핀물걸레청소기,10.0,50.0,0.0,1.3,0.0,2.46,15,3
1346,회전물걸레청소기,20.0,100.0,0.0,1.0,0.0,1.15,15,3
1347,스팀무선청소기,50.0,250.0,0.7,9.2,1.37,3.91,11,2
1348,전동걸레,40.0,230.0,0.3,0.6,0.6,0.27,15,3
1349,듀얼물걸레청소기,10.0,170.0,0.0,3.3,0.0,2.04,15,3
1350,가정용물걸레,20.0,70.0,0.0,1.2,0.0,1.5,5,2
1351,LG전자로봇청소기,140.0,310.0,0.3,3.3,0.25,1.12,15,3
1352,홈쇼핑무선물걸레청소기,40.0,870.0,1.1,10.1,2.27,1.22,15,3
1353,LG코드제로R9,200.0,840.0,1.0,9.8,0.51,1.25,15,3
1354,LG코드제로,2840.0,13800.0,2.1,69.5,0.08,0.54,15,3
1355,무선물걸레청소기,1170.0,7130.0,6.4,98.1,0.58,1.49,15,3
1356,홈쇼핑물걸레청소기,70.0,510.0,0.9,11.9,1.34,2.52,15,3
1357,거실정리,100.0,410.0,0.7,5.4,0.75,1.41,15,3
1358,사무실청소,950.0,780.0,21.5,22.8,2.32,3.05,15,3
1359,밀대청소기,330.0,1620.0,2.0,34.8,0.63,2.3,15,3
1360,무선물걸레청소기추천,40.0,200.0,0.3,2.0,0.6,1.07,15,3
1361,무선물걸레,110.0,820.0,0.5,13.3,0.43,1.73,15,3
1362,물걸래청소기,410.0,1670.0,2.9,42.3,0.74,2.65,15,3
1363,G10,500.0,1150.0,0.6,1.0,0.13,0.1,15,3
1364,ICLEBO,60.0,560.0,0.2,7.1,0.38,1.38,14,3
1365,G5,1000.0,2390.0,0.5,0.5,0.06,0.03,14,3
1366,아이클레보로봇청소기,130.0,1010.0,0.3,6.0,0.26,0.63,15,3
1367,물분사물걸레청소기,10.0,50.0,0.1,2.5,1.13,4.81,15,3
1368,삼성무선청소기배터리,160.0,1010.0,0.4,23.0,0.27,2.36,12,2
1369,물걸레무선청소기,110.0,440.0,0.4,9.1,0.39,2.12,15,3
1370,반려동물청소기,60.0,150.0,0.3,4.5,0.49,3.34,13,2
1371,르젠,1530.0,5020.0,1.3,1.3,0.09,0.03,15,3
1372,샤오미청소기AS,90.0,410.0,0.7,0.0,0.87,0.0,5,2
1373,아이클레보,560.0,2070.0,1.0,10.5,0.19,0.55,15,3
1374,무선청소기물걸레,100.0,390.0,0.3,3.7,0.29,1.06,15,3
1375,청소기물걸레,70.0,350.0,0.1,4.4,0.1,1.31,15,3
1376,전동물걸레청소기,20.0,80.0,0.4,2.3,1.82,2.65,15,3
1377,회전청소기,50.0,100.0,0.1,0.3,0.15,0.32,15,3
1378,LG코드제로청소기,250.0,1680.0,1.1,22.8,0.48,1.43,15,3
1379,물걸레진공청소기,170.0,810.0,1.7,26.2,1.05,3.45,15,3
1380,물청소기,610.0,2780.0,5.1,55.0,0.91,2.1,15,3
1381,시노링크,630.0,2080.0,1.9,19.5,0.32,1.01,8,2
1382,바닥청소,430.0,1200.0,3.1,15.1,0.77,1.34,15,3
1383,삼성스팀청소기,70.0,460.0,0.5,14.3,0.7,3.3,14,3
1384,삼성물걸레청소기,300.0,2530.0,0.9,33.8,0.32,1.42,15,3
1385,휴스톰물걸레청소기,990.0,10300.0,4.0,203.6,0.43,2.09,15,3
1386,무선진공물걸레청소기,40.0,230.0,0.2,6.0,0.48,2.7,15,3
1387,무선청소기배터리,170.0,680.0,0.9,7.8,0.53,1.17,15,3
1388,무선스팀물걸레청소기,40.0,260.0,0.2,9.2,0.5,3.63,15,3
1389,무선스팀청소기,750.0,5250.0,7.2,100.3,1.01,2.07,15,3
1390,물걸레청소기홈쇼핑,10.0,90.0,0.2,2.0,1.43,2.28,15,3
1391,샤오미무선물걸레청소기,40.0,100.0,0.0,0.3,0.0,0.27,11,2
1392,바닥물걸레,90.0,440.0,0.3,8.5,0.4,2.04,15,3
1393,무선물청소기,90.0,610.0,1.0,12.5,1.08,2.2,15,3
1394,삼성청소기부품,160.0,1360.0,0.9,25.0,0.61,1.96,15,3
1395,샤오미물걸레,110.0,670.0,0.0,2.4,0.0,0.37,11,2
1396,아쿠아청소기,330.0,1680.0,2.7,55.8,0.85,3.51,15,3
1397,삼성무선청소기,3590.0,25200.0,5.5,265.0,0.17,1.12,15,3
1398,스팀물걸레청소기,520.0,3030.0,2.9,51.2,0.59,1.86,15,3
1399,삼성전자무선청소기,170.0,500.0,1.3,12.4,0.82,2.6,15,3
1400,바닥물청소기,20.0,60.0,0.5,0.3,1.67,0.5,15,3
1401,자동걸레,40.0,270.0,0.3,8.8,0.75,3.4,15,3
1402,스팀물걸레,170.0,880.0,0.7,15.5,0.45,1.89,15,3
1403,핸디스팀청소기,140.0,1110.0,0.9,17.2,0.71,1.66,15,3
1404,삼성물걸레브러쉬,10.0,120.0,0.0,0.3,0.0,0.3,3,3
1405,삼성청소기소모품,10.0,160.0,0.0,0.3,0.0,0.22,3,3
1406,삼성청소기필터,250.0,2230.0,1.4,34.3,0.58,1.62,15,3
1407,스팀청소,130.0,550.0,1.0,10.7,0.79,2.07,15,3
1408,물흡입청소기,120.0,710.0,1.0,13.8,0.85,2.05,15,3
1409,스팀청소기,6440.0,36500.0,29.9,630.0,0.5,1.86,15,3
1410,삼성청소기,5560.0,46000.0,11.9,524.8,0.23,1.22,15,3
1411,필립스아쿠아트리오,20.0,160.0,0.1,3.4,0.35,2.14,13,2
1412,물걸레스팀청소기,60.0,280.0,0.5,12.3,0.84,4.65,15,3
1413,전기물걸레청소기,10.0,50.0,0.1,1.8,0.69,3.29,15,3
1414,바닥걸레,170.0,730.0,1.2,12.2,0.72,1.75,15,3
1415,청소기대여,30.0,180.0,0.4,7.3,1.34,4.27,15,3
1416,삼성제트,1010.0,4380.0,0.3,0.7,0.04,0.02,15,3
1417,스프레이밀대걸레,150.0,1040.0,1.1,27.7,0.75,2.87,15,3
1418,지웰물걸레청소기,10.0,40.0,0.3,1.0,2.86,2.24,4,1
1419,가정용청소기추천,20.0,70.0,0.2,1.8,0.72,2.5,15,3
1420,스팀청소기추천,470.0,2750.0,5.3,91.7,1.14,3.53,15,3
1421,핸디형스팀청소기,80.0,270.0,1.1,7.3,1.25,2.76,15,3
1422,제트,1390.0,4970.0,0.7,0.7,0.06,0.02,15,3
1423,무선청소기흡입력순위,10.0,30.0,0.0,0.0,0.0,0.0,3,3
1424,삼성스테이션,10.0,130.0,0.0,0.0,0.0,0.0,3,3
1425,물걸레겸용청소기,130.0,860.0,0.3,19.5,0.22,2.4,15,3
1426,업소용물걸레청소기,100.0,410.0,2.0,12.0,1.98,3.14,15,3
1427,벤투스아쿠아,110.0,460.0,0.3,0.7,0.29,0.15,10,2
1428,먼지청소기,210.0,700.0,0.8,5.5,0.4,0.85,15,3
1429,스팀진공청소기,50.0,260.0,0.5,5.2,0.8,2.17,15,3
1430,홈쇼핑청소기,80.0,650.0,1.1,10.8,1.31,1.76,15,3
1431,샤오미제품,50.0,140.0,0.7,0.0,1.13,0.0,12,2
1432,로봇청소기대여,30.0,70.0,0.2,3.1,0.62,4.07,14,3
1433,바닥청소기,510.0,990.0,5.9,25.8,1.23,2.79,15,3
1434,삼성무선청소기추천,30.0,130.0,0.1,0.6,0.2,0.46,15,3
1435,소형스팀청소기,20.0,120.0,0.5,3.3,2.06,2.76,15,3
1436,아쿠아물걸레청소기,10.0,60.0,0.0,0.0,0.0,0.0,3,3
1437,카페트습식청소기,30.0,260.0,0.2,0.3,0.74,0.11,5,2
1438,지웰무선청소기,10.0,90.0,0.0,0.0,0.0,0.0,8,2
1439,진공청소기가격비교,60.0,300.0,1.7,19.5,2.42,6.73,15,3
1440,벤투스아쿠아청소기,20.0,150.0,0.0,3.5,0.0,2.29,13,2
1441,벤투스청소기,50.0,280.0,0.2,4.4,0.47,1.64,13,2
1442,가정용스팀청소기,20.0,90.0,0.1,4.8,0.26,5.59,15,3
1443,핸드스팀청소기,50.0,270.0,0.1,6.5,0.26,2.52,15,3
1444,로봇청소기렌탈,160.0,700.0,5.5,65.2,3.58,9.82,15,3
1445,지웰청소기,120.0,560.0,0.6,17.1,0.54,3.12,15,3
1446,가정용청소기,280.0,810.0,1.4,20.1,0.52,2.61,15,3
1447,스팀청소기걸레,70.0,650.0,0.3,1.3,0.39,0.22,15,3
1448,몬스터스팀청소기,20.0,170.0,0.2,2.7,0.91,1.66,15,3
1449,카펫스팀청소기,20.0,50.0,0.1,1.8,0.27,3.58,15,3
1450,대형스팀청소기,10.0,20.0,0.5,0.0,3.71,0.0,10,2
1451,스팀청소기비교,20.0,50.0,0.0,0.0,0.0,0.0,3,3
1452,고온스팀청소기,10.0,80.0,0.0,0.0,0.0,0.0,3,3
1453,바닥스팀청소기,10.0,60.0,0.3,0.0,2.78,0.0,3,3
1454,발뮤다청소기,640.0,4310.0,2.3,59.8,0.45,1.75,15,3
1455,청소걸레,200.0,960.0,1.4,33.0,0.74,3.61,15,3
1456,지웰아쿠아청소기,10.0,190.0,0.0,0.7,0.0,0.38,11,2
1457,가정용진공청소기,40.0,130.0,0.2,3.0,0.55,2.73,15,3
1458,타일바닥청소기,10.0,80.0,0.2,1.3,1.43,1.63,15,3
1459,스프레이밀대,220.0,1190.0,0.9,20.0,0.42,1.79,15,3
1460,산업용스팀청소기,60.0,90.0,1.9,4.8,2.99,5.4,15,3
1461,신일스팀청소기,150.0,1050.0,0.8,16.4,0.54,1.65,15,3
1462,신일스팀물걸레청소기,20.0,60.0,0.3,0.0,1.76,0.0,3,3
1463,블랙앤데커스팀청소기,120.0,850.0,0.0,1.5,0.0,0.19,15,3
1464,한경희스팀,60.0,260.0,0.0,0.0,0.0,0.0,3,3
1465,테팔스팀청소기,20.0,320.0,0.0,1.3,0.0,0.45,3,3
1466,신일물걸레청소기,160.0,1250.0,0.2,17.8,0.14,1.51,15,3
1467,고압스팀청소기,380.0,2190.0,0.9,29.5,0.26,1.46,15,3
1468,전기청소기,130.0,510.0,1.7,11.5,1.3,2.45,15,3
1469,삼성유선청소기,850.0,6640.0,4.7,101.0,0.58,1.61,15,3
1470,삼성진공청소기,410.0,2260.0,2.1,44.8,0.52,2.11,15,3
1471,삼성전자청소기,480.0,2010.0,2.0,27.2,0.45,1.47,15,3
1472,한경희스팀청소기,1540.0,12400.0,4.9,259.5,0.34,2.21,15,3
1473,한경희물걸레청소기,190.0,1470.0,0.5,30.5,0.29,2.21,15,3
1474,유선물걸레청소기,110.0,940.0,1.4,16.5,1.3,1.88,15,3
1475,전동청소기,150.0,460.0,0.9,11.0,0.65,2.52,15,3
1476,한경희물걸레,60.0,250.0,0.0,3.8,0.0,1.59,15,3
1477,밀대,3070.0,9200.0,6.7,92.6,0.23,1.09,15,3
1478,삼성전자진공청소기,40.0,110.0,0.3,2.8,0.82,2.75,15,3
1479,스팀소독,20.0,100.0,0.0,0.0,0.0,0.0,3,3
1480,진공청소기흡입력,50.0,160.0,0.3,0.9,0.54,0.58,15,3
1481,무선핸드청소기,510.0,2780.0,3.8,84.4,0.78,3.17,15,3
1482,진공청소기추천,230.0,900.0,2.7,19.5,1.28,2.33,15,3
1483,물분사청소기,10.0,50.0,0.0,0.0,0.0,0.0,3,3
1484,삼성무선청소기필터,40.0,310.0,0.7,4.8,1.93,1.57,3,1
1485,삼성Z,40.0,160.0,0.0,0.0,0.0,0.0,3,3
1486,샤오미청소기,1860.0,9460.0,3.5,12.3,0.2,0.14,15,3
1487,무선청소기흡입력비교,40.0,190.0,0.0,0.0,0.0,0.0,3,3
1488,청소기거치대,440.0,900.0,0.2,7.4,0.05,0.86,15,3
1489,물걸레청소기패드,30.0,220.0,0.0,2.5,0.0,1.24,15,3
1490,오토싱물걸레청소기,30.0,230.0,0.1,4.8,0.18,2.13,15,3
1491,통돌이회전걸레,120.0,1640.0,0.5,2.3,0.43,0.17,15,3
1492,독일스팀청소기,20.0,90.0,0.1,0.0,0.68,0.0,15,3
1493,삼성파워모션청소기,110.0,1110.0,0.1,24.8,0.12,2.33,15,3
1494,삼성파워모션7000,20.0,140.0,0.0,0.0,0.0,0.0,3,3
1495,삼성전자파워모션,50.0,170.0,0.0,0.0,0.0,0.0,3,3
1496,삼성진공청소기필터,20.0,80.0,0.4,0.3,1.81,0.35,11,2
1497,파워모션7000,50.0,430.0,0.0,1.0,0.0,0.25,3,3
1498,돌돌이청소기,150.0,460.0,0.3,7.4,0.23,1.71,15,3
1499,가정청소기,10.0,10.0,0.0,0.0,0.0,0.0,15,3
1500,청소기필터,230.0,870.0,0.6,7.5,0.28,0.94,15,3
1501,강아지털청소,30.0,160.0,0.3,2.9,0.91,1.89,15,3
1502,진공스팀청소기,20.0,110.0,0.2,3.8,0.84,3.6,15,3
1503,무선스팀청소기추천,30.0,100.0,0.8,3.7,2.29,3.82,15,3
1504,LG청소기렌탈,20.0,170.0,1.6,20.5,6.16,12.43,15,3
1505,회전밀대,60.0,210.0,0.4,0.3,0.68,0.17,15,3
1506,청소기종류,20.0,100.0,0.0,3.5,0.0,3.4,15,3
1507,가성비좋은청소기,30.0,130.0,0.1,5.3,0.48,4.31,15,3
1508,에어팟,41100.0,223000.0,87.5,2119.8,0.23,1.02,15,3
1509,청소기할인,10.0,30.0,0.1,3.0,1.22,7.9,15,3
1510,자취생청소기,130.0,370.0,0.3,4.7,0.27,1.37,15,3
1511,펫청소기,60.0,430.0,0.3,12.8,0.5,3.21,15,3
1512,홈쇼핑무선청소기,240.0,1050.0,3.0,37.6,1.29,3.73,15,3
1513,이사선물,1410.0,8340.0,1.2,5.7,0.09,0.08,15,3
1514,무선청소기렌탈,20.0,140.0,0.7,10.5,3.18,8.4,15,3
1515,핸드무선청소기,90.0,310.0,0.6,8.3,0.66,2.8,15,3
1516,스윙물걸레청소기,210.0,2050.0,1.1,22.0,0.53,1.17,15,3
1517,LG진공청소기,220.0,1000.0,0.9,13.8,0.43,1.5,15,3
1518,강아지청소기,50.0,330.0,0.1,3.8,0.26,1.2,15,3
1519,청소기브랜드,70.0,190.0,0.1,0.5,0.18,0.27,15,3
1520,유선청소기추천,580.0,3450.0,2.2,49.3,0.39,1.51,15,3
1521,스팀청소기대여,50.0,240.0,0.9,5.7,1.52,2.45,5,2
1522,LG코드제로A9,880.0,5690.0,1.8,67.3,0.22,1.27,15,3
1523,아이폰,80700.0,278700.0,90.2,1012.5,0.13,0.4,15,3
1524,자동차용청소기,80.0,1160.0,1.3,9.0,1.72,0.79,15,3
1525,차량미니청소기,20.0,110.0,0.0,0.0,0.0,0.0,3,3
1526,차량용스팀청소기,40.0,120.0,0.0,0.6,0.0,0.5,10,2
1527,다이소미니청소기,180.0,1050.0,0.3,8.3,0.19,0.85,9,2
1528,초소형청소기,50.0,90.0,0.8,0.0,1.78,0.0,5,2
1529,LG핸디청소기,40.0,130.0,0.1,1.0,0.35,0.81,14,3
1530,책상용청소기,60.0,130.0,0.1,0.6,0.24,0.46,15,3
1531,삼성청소기배터리,200.0,1880.0,1.2,32.0,0.6,1.79,13,2
1532,LG유선청소기,760.0,4350.0,4.9,76.6,0.68,1.87,15,3
1533,엘지청소기렌탈,10.0,90.0,0.6,10.0,5.46,10.31,15,3
1534,가벼운청소기,140.0,750.0,0.9,19.2,0.61,2.7,15,3
1535,친구결혼선물,660.0,2840.0,0.2,4.3,0.04,0.17,15,3
1536,원룸스팀청소기,10.0,20.0,0.3,0.0,3.71,0.0,3,3
1537,핸디스틱청소기,70.0,1410.0,0.1,1.3,0.11,0.1,15,3
1538,청소기비교,70.0,250.0,0.1,0.3,0.1,0.13,15,3
1539,미국청소기,10.0,110.0,0.0,0.0,0.0,0.0,3,3
1540,물필터청소기,50.0,200.0,0.0,0.3,0.0,0.18,3,3
1541,샤오미로보락,300.0,2100.0,1.0,15.6,0.34,0.79,15,3
1542,독일청소기,140.0,680.0,0.3,9.0,0.25,1.41,15,3
1543,에폭시바닥청소기,10.0,10.0,0.1,0.8,0.7,4.69,11,2
1544,습건식청소기,50.0,90.0,0.3,0.6,0.55,0.68,15,3
1545,전기바닥청소기,30.0,90.0,0.4,0.0,1.43,0.0,15,3
1546,청소기엘지,10.0,90.0,0.0,0.3,0.0,0.37,3,3
1547,체육관청소기,20.0,20.0,0.3,0.3,1.6,0.9,15,3
1548,카페청소기,50.0,210.0,0.5,2.5,1.0,1.29,15,3
1549,카펫트청소기,30.0,120.0,0.6,0.9,1.63,0.81,15,3
1550,타일청소기,80.0,400.0,0.9,10.0,1.12,2.6,15,3
1551,오토비스물걸레청소기,130.0,1540.0,0.1,18.8,0.06,1.3,15,3
1552,사무실바닥청소기,10.0,20.0,0.0,0.0,0.0,0.0,12,2
1553,호텔청소기,30.0,50.0,0.1,0.0,0.47,0.0,15,3
1554,계단청소기,30.0,120.0,0.4,6.3,1.34,5.17,15,3
1555,대리석청소기,10.0,60.0,0.3,0.3,2.17,0.55,14,3
1556,동글이청소기,110.0,920.0,0.7,22.4,0.61,2.58,15,3
1557,마끼다청소기,250.0,1110.0,0.9,5.1,0.36,0.49,15,3
